"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000171974","1.0","0000026175","GERM","In this course, students immerse themselves in Hamburg and Flensburg to explore the representations and concept of borders from a linguistic perspective. They inspect the intersecting roles of political, religious, socioeconomic, historical developments on past and current language systems and ideologies. They apply methods such as linguistic landscaping, linguistic historiography, and fieldwork journaling to develop their own research projects on socio-cultural border identities in Northern Germany. Knowledge of German is helpful, but not required. In the German Language Across the Curriculum (LAC) section, students speak in German about class readings and excursion observations and learn topic-specific terminology. Offered alternate years during January term.","17","0","4","7","6","OEP;SCS","Vosburg, Nora","{'fsnum': '32164', 'name': 'Vosburg, Nora'}","200","18","","","","","Linguistic Landscapes of N Germany","This is a study abroad course. You will find this course listed in Studio Abroad;under its course title.","245","","False","False","","2","O","20262","Linguistic Landscapes of Northern Germany","Research","2026"
"0000172588","","0000040328","GERM","","0","0","0","0","0","","Vosburg, Nora","{'fsnum': '32164', 'name': 'Vosburg, Nora'}","200","10","","","","","LAC - German","","245","","True","","","2","O","20262","","FLAC","2026"
"0000172706","1.0","0000027054","GERM","This course examines the meanings of sound in technological modernity through examples from the German-speaking world. German industry has long been at the forefront of recording devices, hearing aids, headphones, and synthesizers. Yet Germany has produced just as many works of fiction and nonfiction on urban noise, propaganda, and the intrusion of machines into human domains. Students develop their critical ear by listening to music and poetry, and learn to interpret visual and literary works with the mind’s ear. In addition to technology, the course explores how sound interacts with gender, cultural politics, medicine, and spirituality. Taught in English.","0","0","0","0","0","ALS-A;CRE","Kancans, Vincent","{'fsnum': '9006313', 'name': 'Kancans, Vincent'}","200","35","","","","","Top: German Sound Studies","Full topic title: Technologies of Sound in Germany and Beyond","263","{'day': 'Mo', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TBA', 'start': '22:40'}","False","False","","2","O","20262","Topics in German Arts","Topic","2026"
"0000171607","1.0","0000000552","HIST","This seminar examines the social and political role of warfare in ancient Greek and Roman history. Students investigate the concepts of war and peace by considering the role of the soldier within society, details of tactics and logistics, and the impact of warfare on both combatants and non-combatants alike. The seminar uses primary sources to examine these themes. Offered periodically.","0","0","0","0","0","GHS;HWC","Howe, Tim R.","{'fsnum': '15815', 'name': 'Howe, Tim R.'}","100","28","","","","","Ancient Warfare","","101","{'day': 'Mo', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TBA', 'start': '22:40'}","False","False","","2","O","20262","","Research","2026"
"0000170350","1.0","0000041578","HIST","This course examines the Cold War (1945-1991) outward from the ""West"" and the Communist world, and emerging nations throughout Africa, Asia, and South America. Students analyze and discuss major conceptual themes of ideological conflict, collective action, and technological change, and read, discuss, and write to develop their own ideas and challenge our notions of this global story and what it has meant -and continues to mean- for the past.","0","0","0","0","0","GHS","Wilz, Patrick","{'fsnum': '33927', 'name': 'Wilz, Patrick'}","200","28","","","","","The Cold War","","223","{'day': 'Mo', 'end': '12:40', 'location': 'CHM 224', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'CHM 224', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'CHM 224', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'CHM 224', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'CHM 224', 'start': '22:40'}","False","False","","2","O","20262","","Research","2026"
"0000171975","1.0","0000040045","HIST","This course examines migrations into, out of, and around Norway over time. By examining the push and pull factors for immigration and emigration, and the challenges this creates for Indigenous and minority groups, students gain an understanding of the interconnection of migrant experiences over time and geographical location. Students examine land taking of settler colonialism of Norwegian migrations both within Norway and Norwegian America. Prerequisite: FYS and WRR.","22","0","7","6","9","GHS;OEP","Dorer, Kari L.","{'fsnum': '14082', 'name': 'Dorer, Kari L.'}","200","24","","","","","The Journey North (study abroad)","This is a study abroad course. You will find this course listed in Studio Abroad;under its course title.","225","","False","FYS and WRR.","","2","O","20262","The Journey North: Migrations To, From, & Within Norway","Research","2026"
"0000170354","1.0","0000000705","ID","A full immersion in the art of theater, students attend approximately 20 performances at London and Stratford theaters. The course includes the reading of play texts, dramatic criticism, group discussions, and backstage tours. England, a theatrical center of the English-speaking world, enables students to experience a wide variety of theatrical performances ranging from traditional to contemporary. Excursions to Stratford-upon-Avon and other locations offer additional cultural perspectives. Offered annually during January term. Apply through Smith Center for Global Engagement. Counts toward the theater major in years that a theater faculty or staff member leads the course.","23","0","5","8","10","ALS-A;CRE;OEP","Naito, Jon T.","{'fsnum': '21893', 'name': 'Naito, Jon T.'}","200","24","","","","","Theater in London","This is a study abroad course.                                                  ;You will find this course listed in Studio Abroad under its course title.","258","","False","False","","2","C","20262","","Research","2026"
"0000170251","1.0","0000029415","ID","This seminar integrates the liberal arts with the experience of work and the search for a vocation or career. Course content is composed of virtual class sessions that connect academic theories/analyses of work with each student's particular internship experience. Students also consider and articulate the value of the liberal arts for their pursuit of a creative, productive, and satisfying professional life. Offered annually during January Term. Prerequisite: Internship applications must be approved through the Piper Center before students will be allowed to enroll.","0","0","0","0","0","OEP","Morse, Ashley","{'fsnum': '9002449', 'name': 'Morse, Ashley'}","200","30","","","","","Internship and Reflection Seminar","","295","{'day': 'Tu', 'end': '20:30', 'location': 'VRTL Online', 'start': '19:00'};{'day': 'Th', 'end': '20:30', 'location': 'VRTL Online', 'start': '19:00'}","False","Internship applications must be approved through the Piper Center before students will be allowed to enroll.","","2","O","20262","","Research","2026"
"0000172122","1.0","0000040264","KINES","The field of kinesiology is constantly expanding into new frontiers. This course provides an in-depth study of advanced topics that are chosen with attention to student interest and available staff. Class work depends on the topics and instructor, but is consistent with the amount and level of work in other 200-level kinesiology courses. May be repeated if courses are different. Counts as an elective toward the kinesiology major. May count toward other majors or concentrations if approved by the chair of that major/concentration. Offered periodically. Prerequisite: permission of the instructor.","0","0","0","0","0","","Mazzone, Josie L.","{'fsnum': '9006210', 'name': 'Mazzone, Josie L.'}","200","30","0","","","","Top: Topics in Kinesiology","This course is open only to senior, junior and sophomore Kinesiology majors. All;other majors by instructor consent.","291","{'day': 'Mo', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TBA', 'start': '22:40'}","False","permission of the instructor.","B","2","O","20262","Topics in Kinesiology","Topic","2026"
"0000172123","1.0","0000040264","KINES","The field of kinesiology is constantly expanding into new frontiers. This course provides an in-depth study of advanced topics that are chosen with attention to student interest and available staff. Class work depends on the topics and instructor, but is consistent with the amount and level of work in other 200-level kinesiology courses. May be repeated if courses are different. Counts as an elective toward the kinesiology major. May count toward other majors or concentrations if approved by the chair of that major/concentration. Offered periodically. Prerequisite: permission of the instructor.","0","0","0","0","0","","Wahl, Carly A.","{'fsnum': '9006213', 'name': 'Wahl, Carly A.'}","200","30","0","","","","Top: Topics in Kinesiology","This course is open only to senior, junior and sophomore Kinesiology majors. All;other majors by instructor consent.","291","{'day': 'Mo', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TBA', 'start': '22:40'}","False","permission of the instructor.","C","2","O","20262","Topics in Kinesiology","Topic","2026"
"0000170231","1.0","0000028767","KINES","This seminar integrates the liberal arts with the experience of healthcare work and the search for a vocation or career. Course content will include both an off-campus internship and on-campus class sessions that connect academic theories/analyses of work with their particular internship experience. Students will also consider and articulate the value of the liberal arts for their pursuit of a creative, productive, and satisfying professional life in the healthcare world. Offered during January Term. Prerequisite: Junior or senior standing.","0","0","0","0","0","OEP","Neuger, Matt D.","{'fsnum': '20080', 'name': 'Neuger, Matt D.'}","200","20","0","","0","","Healthcare Internship Seminar","Open to seniors and juniors only.                                               ;This course includes an academic civic engagement (ACE) component.","295","{'day': 'Fr', 'end': '16:00', 'location': 'SAC 112', 'start': '13:00'}","False","Junior or senior standing.","","2","O","20262","Healthcare Internship and Reflection Seminar","Research","2026"
"0000170174","1.0","0000000731","MATH","This course introduces differential and integral calculus of functions of a single real variable, including trigonometric, exponential, and logarithmic functions. Derivatives, integrals, and differential equations are explored graphically, symbolically, and numerically. Applications of these topics are emphasized throughout the course. Credit may be earned for either MATH 119 or MATH 120, but not both. Students may not enroll in this course if they have AP, IB, or CAL Calculus I credit. Offered each semester and during January term. Prerequisite: mathematics placement recommendation.","0","0","0","0","0","AQR;MAR;QCR","Davis, Maria M.","{'fsnum': '9002598', 'name': 'Davis, Maria M.'}","100","28","","","","","Calculus I","Course fee $35                                                                  ;This course will provide a 1-hour lunch break each day.","120","{'day': 'Mo', 'end': '15:00', 'location': 'RNS 208', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'RNS 208', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'RNS 208', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'RNS 208', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'RNS 208', 'start': '13:00'};{'day': 'Mo', 'end': '12:40', 'location': 'RNS 208', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 208', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 208', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 208', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 208', 'start': '22:40'}","False","mathematics placement recommendation.","","2","O","20262","","Research","2026"
"0000170195","1.0","0000000736","MATH","This course beautifully illustrates the nature of mathematics as a blend of technique, theory, abstraction, and applications. The important problem of solving systems of linear equations leads to the study of matrix algebra, determinants, vector spaces, bases and dimension, linear transformations, and eigenvalues. Offered each semester and during January term. Prerequisite: MATH 119, MATH 120 or CSCI 221.","0","0","0","0","0","AQR;MAR;QCR","Dietz, Jill","{'fsnum': '1380', 'name': 'Dietz, Jill'}","200","24","","","","","Elem Linear Algebra","This course will provide a 1-hour lunch break each day.","220","{'day': 'Mo', 'end': '15:00', 'location': 'TOH 186', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'TOH 186', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'TOH 186', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'TOH 186', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'TOH 186', 'start': '13:00'};{'day': 'Mo', 'end': '12:40', 'location': 'TOH 186', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 186', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 186', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 186', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 186', 'start': '22:40'}","False","MATH 119, MATH 120 or CSCI 221.","","2","O","20262","Elementary Linear Algebra","Research","2026"
"0000170187","1.0","0000036280","MATH","In this course students use topics in discrete mathematics to engage in problem solving, abstract mathematical thinking, and logical reasoning. Students practice proof writing in multiple contexts, including propositional and predicate logic; the foundations of set theory, functions, and relations; elementary number theory; arithmetic and geometric progressions; permutations, combinations, and basic probability; and graph theory. Offered each semester. May not be taken after MATH 244 or MATH 252, except with instructor permission. Prerequisite: CSCI 221, MATH 126 or MATH 128.","0","0","0","0","0","","Salois, Kyle","{'fsnum': '9005160', 'name': 'Salois, Kyle'}","200","24","","","","","Discrete Mathematical Reasoning","This course will provide a 1-hour lunch break each day.","234","{'day': 'Mo', 'end': '15:00', 'location': 'RNS 206', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'RNS 206', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'RNS 206', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'RNS 206', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'RNS 206', 'start': '13:00'};{'day': 'Mo', 'end': '12:40', 'location': 'RNS 206', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 206', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 206', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 206', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 206', 'start': '22:40'}","False","CSCI 221, MATH 126 or MATH 128.","","2","O","20262","","Research","2026"
"0000170315","1.0","0000021801","MATH","This course introduces the study of patterns and relationships satisfied by natural numbers. Topics include divisibility, modular arithmetic, prime numbers, congruences, primitive roots, and quadratic residues. The course is offered in Budapest, Hungary, a world center for mathematics research. The course includes several hours of Hungarian language instruction and lectures by Hungarian mathematicians and scholars. Offered annually during January Term. Prerequisite: MATH 220 or permission of instructor.","23","0","7","15","1","","Berliner, Adam H.","{'fsnum': '21092', 'name': 'Berliner, Adam H.'}","200","24","0","","","","Number Theory - Budapest","This is a study abroad course. You will find this course listed in Studio Abroad;under its course title.","239","","False","MATH 220 or permission of instructor.","","2","O","20262","","Research","2026"
"0000172124","1.0","0000041325","MATH","Computational geometry is the study of algorithms for solving geometric problems. This course introduces students to concepts of discrete geometry and their use in geometric algorithms. Topics may include polygons and polyhedra, triangulations, convex hulls, Voronoi diagrams, and configuration spaces. This course combines both theoretical and computational perspectives, and offers applications to areas such as computer graphics, mesh generation, robotics, and geographic information systems. Offered alternate years during January term. Prerequisites: MATH 242 or MATH 244 or MATH 252 or (MATH 234 and CSCI 221), or instructor permission.","0","0","0","0","0","","Wright, Matthew","{'fsnum': '27194', 'name': 'Wright, Matthew'}","200","24","","","","","Computational Geometry","This course will provide a 1-hour lunch break each day.","261","{'day': 'Mo', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'TBA', 'start': '13:00'};{'day': 'Mo', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TBA', 'start': '22:40'}","False","Prerequisites: MATH 242 or MATH 244 or MATH 252 or (MATH 234 and CSCI 221), or instructor permission.","","2","O","20262","","Research","2026"
"0000170221","1.0","0000000758","MATH","Properties of axiomatic systems are illustrated with finite geometries and applied in a synthetic examination of Euclid's original postulates, well-known Euclidean theorems, and non-Euclidean geometries. Euclidean, similarity, and affine transformations are studied analytically. These transformations are generalized to obtain results in hyperbolic geometry and used to generate fractals in an exploration of fractal geometry. Dynamic geometry software and hands-on labs are used to explore both the transformations and properties of these geometries. Offered annually during January Term. Prerequisite: MATH 220, and MATH 244 or MATH 252.","0","0","0","0","0","WRI","Matsuura, Ryota","{'fsnum': '21867', 'name': 'Matsuura, Ryota'}","300","18","0","","0","","Geometry","Not open to first-year students.                                                ;This course will provide a 1-hour lunch break each day.","356","{'day': 'Mo', 'end': '15:00', 'location': 'TOH 184', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'TOH 184', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'TOH 184', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'TOH 184', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'TOH 184', 'start': '13:00'};{'day': 'Mo', 'end': '12:40', 'location': 'TOH 184', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 184', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 184', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 184', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 184', 'start': '22:40'}","False","MATH 220, and MATH 244 or MATH 252.","","2","O","20262","","Research","2026"
"0000172125","1.0","0000000823","MUSIC","This course is a hands-on study of the science, aesthetics, history and current practices of electronic music. Creative projects include work with MIDI synthesizers and sequencers, as well as digital sampling and software synthesis. Offered alternate years during January term. Prerequisite: sophomore status or above.","0","0","0","0","0","ALS-A;CRE","Merritt, Justin W.","{'fsnum': '16664', 'name': 'Merritt, Justin W.'}","200","18","","","","","Music/Electronic Med","","225","{'day': 'Mo', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TBA', 'start': '22:40'}","False","sophomore status or above.","","2","O","20262","Music in the Electronic Medium","Research","2026"
"0000172631","1.0","0000042949","MUSIC","Musical transmission between generations in the context of spiritual practice is a hallmark of music education in India. Students explore the challenges local educators face when bringing folk and ritual traditions into an urban folk school setting in Assam. Students experience connections between music and spirituality first-hand as they learn to perform songs and dances from culture bearers who introduce them to these participatory traditions in intergenerational environments. Open to students in all majors. Offered periodically during January term.","8","0","3","1","4","CRE","Kheshgi, Rehanna L.","{'fsnum': '29119', 'name': 'Kheshgi, Rehanna L.'}","200","18","","","","","Intergenerational Music in India","This is a study abroad course. You will find this course listed in Studio Abroad;under its course title.                                                         ;This course includes an academic civic engagement (ACE) component.","233","","False","False","","2","O","20262","Intergenerational Music Learning in Northeast India","Research","2026"
"0000172632","1.0","0000042950","MUSIC","This course explores Harlem, NY, focusing on the Harlem Renaissance, a major cultural movement from the 1920s and 1930s. In January, students attend music performances, cultural events, and site visits. These activities aim to deepen their understanding of this significant era through readings, guest lectures, archival research, and exploration. Students reflect on how, despite challenges related to power, class, race, and gender, the movement promoted progress in arts, ideas, and social change. Offered periodically during January term.","13","0","4","8","1","OEP;PAR","Stephens, Emery","{'fsnum': '31100', 'name': 'Stephens, Emery'}","200","18","","","","","New York Music Immersion","This is a study away course. You will find this course listed in Studio Abroad  ;under its course title.","238","","False","False","","2","O","20262","New York Music Immersion: Harlem Renaissance Connections","Research","2026"
"0000172364","1.0","0000027058","MUSIC","This course is designed for students interested in civic engagement in the arts and arts fusion projects. Participants mentor students from a local elementary school in an Opera Creation Residency as the elementary students compose and perform their own original works. The course culminates in staged public performances. Enrollment is subject to a fall interview/audition. Open to all students. May be repeated once. A class fee may be required. Offered during January term in alternate years. Prerequisites: two semesters of voice study or permission of instructor.","0","0","0","0","0","","Kruse, Dale","{'fsnum': '25342', 'name': 'Kruse, Dale'}","200","15","","","","","Opera - Civic Engagement","This course includes an academic civic engagement (ACE) component.","268","","False","Prerequisites: two semesters of voice study or permission of instructor.","","2","O","20262","Opera Creation Residency in the Schools: Civic Engagement","Research","2026"
"0000170323","1.0","0000036274","MUSIC","How does a musician find work with little or no prior professional experience? What skills do musicians need to refine before and after graduation? This course invites students to engage in self-reflection, topical discussions, capacity-building, and best professional practices for individual musicians in the performance industry. Topics include the basics of the music business (roles in the industry, copyright law and contracts), artist identity development, and practical skills for a musical career. Offered periodically in the fall semester of January term..","0","0","0","0","0","OEP","Ramirez, Catherine","{'fsnum': '21899', 'name': 'Ramirez, Catherine'}","200","24","","","","","Professional Practices","","273","{'day': 'Mo', 'end': '15:00', 'location': 'CHM 224', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'CHM 224', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'CHM 224', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'CHM 224', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'CHM 224', 'start': '13:00'}","False","False","","2","O","20262","Professional Practices for the Individual Musician","Research","2026"
"0000172554","1.0","0000019408","MUSIC","This course provides a comprehensive research opportunity, including an introduction to relevant background material, technical instruction, identification of a meaningful project, and data collection. The topic is determined by the faculty member in charge of the course and may relate to their research interests. Offered based on department decision. May be offered as a 1.00 credit course or .50 credit course. Prerequisite: determined by individual instructor.","0","0","0","0","0","","Epstein, Louis K.","{'fsnum': '26252', 'name': 'Epstein, Louis K.'}","300","6","","","","","Research: Musical Geographies","","396","","False","determined by individual instructor.","","2","O","20262","Directed Undergraduate Research","Research","2026"
"0000170153","1.0","0000000922","NORW","Students continue developing proficiency in spoken and written Norwegian, increasing their vocabulary, improving grammatical accuracy, and gaining experience reading and listening to authentic materials. Offered annually during January term and spring semester. Prerequisite: NORW 111 or by placement test.","0","0","0","0","0","","Lund, Thea M.","{'fsnum': '9005101', 'name': 'Lund, Thea M.'}","100","24","","","","","Beginning Norwegian II","Prerequisite: NORW 111 or by placement test","112","{'day': 'Mo', 'end': '10:00', 'location': 'TOH 308', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'TOH 308', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'TOH 308', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'TOH 308', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'TOH 308', 'start': '09:00'};{'day': 'Mo', 'end': '12:40', 'location': 'TOH 308', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 308', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 308', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 308', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 308', 'start': '22:40'}","False","NORW 111 or by placement test.","","2","O","20262","","Research","2026"
"0000170317","1.0","0000000939","NURS","This course explores the sources, chemical composition, and metabolic behavior of nutrients. Nutritional requirements for a balanced diet are examined as well as the consequences of excesses and deficiencies. Students use nutrition tools and guidelines to make sound food choices, learn how to read food labels, and consider factors affecting food consumption. Class activities increase students' awareness of a healthy diet, help students evaluate nutrition behaviors, and facilitate a nutritionally sound lifestyle. Offered annually. Does not count toward major, but is a prerequisite for the nursing major.","0","0","0","0","0","IST;NST;NTS","Chesterfield, Ann-Marie E.","{'fsnum': '9005181', 'name': 'Chesterfield, Ann-Marie E.'}","100","30","","","","","Nutrition and Wellness","","110","{'day': 'Mo', 'end': '12:40', 'location': 'RNS 150', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 150', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 150', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 150', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 150', 'start': '22:40'}","False","False","","2","O","20262","","Research","2026"
"0000171924","1.0","0000024362","PHIL","Judo is an Olympic sport and martial art widely known for its dynamic throws, slick submissions, and grueling conditioning. However, the founder of judo also intended it to be a system of moral education rooted in the philosophical traditions of Japan. In this course students learn the physical aspects of judo through intensive practice and the philosophical aspects of judo through studying Zen Buddhism and the writings of judo's founder, Jigoro Kano. Offered during January term.","0","0","0","0","0","ACB;SPM","Muñoz-Hutchinson, Danny","{'fsnum': '21884', 'name': 'Muñoz-Hutchinson, Danny'}","100","20","","0","","0","Zen and Art of Judo","Open to first and second year students only.","127","{'day': 'Mo', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TBA', 'start': '22:40'}","False","False","","2","O","20262","Zen and the Art of Judo","Research","2026"
"0000170286","1.0","0000041402","PHIL","This course surveys the philosophy of the Latin American world, considering both the writings of philosophers from Latin America as well as philosophical explorations of issues relevant to Latin America. Students explore how issues such as race, imperialism, political emancipation, and postcolonialism have been approached and understood in Latin American contexts. Prior coursework in philosophy or Latin American studies is recommended but not required. Offered periodically in January term.","0","0","0","0","0","ERC;WAC","Westler, Brendon","{'fsnum': '31144', 'name': 'Westler, Brendon'}","200","25","7","","","","Latin American Philosophy","Completion of WRR is strongly recommended.","242","{'day': 'Mo', 'end': '12:40', 'location': 'CAD 202', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'CAD 202', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'CAD 202', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'CAD 202', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'CAD 202', 'start': '22:40'}","False","False","","2","O","20262","","Research","2026"
"0000170337","1.0","0000019738","PHIL","An exploration of problems about the nature of space and time that are of common interest to philosophers and scientists: Do space and time have boundaries? Are space and time independent of minds and bodies? How are space and time conceived in classical vs. relativistic physics? What is the geometry of space? Is time travel possible? What is God's relation to space and time? Offered during January Term.","0","0","0","0","0","IST;NST","Cunningham, Arthur","{'fsnum': '20236', 'name': 'Cunningham, Arthur'}","200","25","0","","","","Space and Time","Not open to first-year students.","246","{'day': 'Mo', 'end': '12:30', 'location': 'HH 434', 'start': '23:00'};{'day': 'Tu', 'end': '12:30', 'location': 'HH 434', 'start': '23:00'};{'day': 'We', 'end': '12:30', 'location': 'HH 434', 'start': '23:00'};{'day': 'Th', 'end': '12:30', 'location': 'HH 434', 'start': '23:00'};{'day': 'Fr', 'end': '12:30', 'location': 'HH 434', 'start': '23:00'};{'day': 'Mo', 'end': '15:30', 'location': 'RNS 210', 'start': '14:00'};{'day': 'We', 'end': '15:30', 'location': 'RNS 210', 'start': '14:00'};{'day': 'Fr', 'end': '15:30', 'location': 'RNS 210', 'start': '14:00'}","False","False","","2","O","20262","","Research","2026"
"0000171925","1.0","0000000977","PHIL","This course clarifies central concepts and distinctions developed in the literature of moral philosophy and applications of those concepts and distinctions to concrete moral problems that arise in the practice of medicine. Issues may include euthanasia, abortion, medical paternalism, allocation of scarce medical resources, culturally sensitive medical care, pandemics, and conflicts of loyalty in managed care. Readings are drawn from both philosophical and medical discussions. Offered annually.","0","0","0","0","0","EIN;ERC","Marsh, Jason","{'fsnum': '23586', 'name': 'Marsh, Jason'}","200","25","0","","","","Biomedical Ethics","No first year students","250","{'day': 'Mo', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'TBA', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TBA', 'start': '22:40'}","False","False","","2","O","20262","","Research","2026"
