"clbid","credits","crsid","department","enrolled","firstyear","grouptype","halfcredit","instructors","junior","learningmode","level","max","name","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","type","year"
"0000022778","1.0","0000001119","PSCI","20","","","","J. Patrick Dale","","S","300","25","Distributive Justice","349","{'day': 'Tu', 'end': '13:10', 'location': 'H 413', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'H 413', 'start': '11:45'}","False","False","","3","","","O","19973","Research","1997"
"0000022779","1.0","0000001146","PSCI","16","","","","Jo M. Beld","","S","300","25","Methods: Pub Opinion","371","{'day': 'Tu', 'end': '13:10', 'location': 'H 514', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'H 514', 'start': '11:45'}","False","False","","3","","","O","19973","Research","1997"
"0000022780","1.0","0000001147","PSCI","26","","","","Charles E. Umbanhowar Sr","","S","300","30","Am Const Law: Limitat","373","{'day': 'Tu', 'end': '14:45', 'location': 'M 15', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'M 15', 'start': '13:20'}","False","False","","3","","","O","19973","Research","1997"
"0000022781","1.0","0000002267","PSCI","16","","","","Daniel Hofrenning","","S","300","20","Sem: Environ Policy","376","{'day': 'Tu', 'end': '14:45', 'location': 'L 520', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'L 520', 'start': '13:20'}","False","False","","3","","","O","19973","Seminar","1997"
"0000022782","1.0","0000001151","PSCI","1","","","","Daniel Hofrenning","","S","300","999","Academic Internship","394","","True","False","","3","","","O","19973","Research","1997"
"0000022783","1.0","0000001152","PSCI","1","","","","Michael Chambers","","S","300","999","IR/Us and Two Chinas","398","","False","False","","3","","","O","19973","Research","1997"
"0000022784","1.0","0000001152","PSCI","1","","","","Daniel Hofrenning","","S","300","999","IR/Politics Environ","398","","False","False","A","3","","","O","19973","Research","1997"
"0000022785","1.0","0000001153","PSCI","8","","","","J. Patrick Dale","","S","300","20","Sem: Post-Communist Tr","399","{'day': 'Tu', 'end': '14:45', 'location': 'H 515', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'H 515', 'start': '13:20'}","False","False","","3","","","O","19973","Seminar","1997"
"0000022786","1.0","0000001154","PSYCH","42","","","","Richard Senese","","S","100","40","Principles: Psych","121","{'day': 'Mo', 'end': '10:00', 'location': 'L 277', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'L 277', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'L 277', 'start': '09:05'}","False","False","A","3","","","C","19973","Research","1997"
"0000022787","1.0","0000001154","PSYCH","61","","","","Richard Senese","","S","100","50","Principles: Psych","121","{'day': 'Mo', 'end': '11:40', 'location': 'H 501', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'H 501', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'H 501', 'start': '10:45'}","False","False","B","3","","","C","19973","Research","1997"
"0000022790","1.0","0000002274","PSYCH","28","","","","Howard Thorsheim","","S","100","30","Principles: Exp Psych","122","{'day': 'Mo', 'end': '10:00', 'location': 'H 307', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'H 307', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'H 307', 'start': '09:05'}","False","False","A","3","","","O","19973","Research","1997"
"0000022791","0.0","0000002275","PSYCH","0","","","","Bonnie Sherman","","S","100","30","Prin: Exper Psy/Lab","122","{'day': 'Tu', 'end': '14:45', 'location': 'H 319/322', 'start': '11:45'}","False","False","A","3","","","O","19973","Lab","1997"
"0000022792","1.0","0000002274","PSYCH","26","","","","Howard Thorsheim","","S","100","30","Principles: Exp Psych","122","{'day': 'Mo', 'end': '13:50', 'location': 'H 307', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'H 307', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'H 307', 'start': '12:55'}","False","False","B","3","","","O","19973","Research","1997"
"0000022793","0.0","0000002275","PSYCH","0","","","","Howard Thorsheim","","S","100","30","Prin: Exper Psy/Lab","122","{'day': 'We', 'end': '17:00', 'location': 'H 204', 'start': '14:00'}","False","False","B","3","","","O","19973","Lab","1997"
"0000022794","1.0","0000001158","PSYCH","19","","","","James Dickson Jr.","","S","200","18","Research Methods","231","{'day': 'Mo', 'end': '13:50', 'location': 'H 322', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'H 322', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'H 322', 'start': '12:55'}","False","False","A","3","","","C","19973","Research","1997"
"0000022795","1.0","0000001158","PSYCH","16","","","","Dana Gross","","S","200","15","Research Methods","231","{'day': 'Tu', 'end': '11:00', 'location': 'H 322', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'H 322', 'start': '09:35'}","False","False","B","3","","","C","19973","Research","1997"
"0000022797","0.0","0000001160","PSYCH","0","","","","Bonnie Sherman","","S","200","15","Sensation/Percep/Lab","235","{'day': 'Th', 'end': '14:45', 'location': 'H 204', 'start': '11:45'}","False","False","","3","","","C","19973","Lab","1997"
"0000022798","1.0","0000001168","PSYCH","41","","","","Dana Gross","","S","200","40","Developmental Psych","241","{'day': 'Mo', 'end': '13:50', 'location': 'L 177', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'L 177', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'L 177', 'start': '12:55'}","False","False","A","3","","","C","19973","Research","1997"
"0000022799","1.0","0000001168","PSYCH","38","","","","Dana Gross","","S","200","40","Developmental Psych","241","{'day': 'Mo', 'end': '14:55', 'location': 'L 177', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'L 177', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'L 177', 'start': '14:00'}","False","False","B","3","","","O","19973","Research","1997"
"0000022800","1.0","0000001170","PSYCH","18","","","","Charles Huff","","S","200","35","Social Psychology","249","{'day': 'Mo', 'end': '08:55', 'location': 'H 301', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'H 301', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'H 301', 'start': '08:00'}","False","False","","3","","","O","19973","Research","1997"
"0000022801","1.0","0000001172","PSYCH","31","","","","William Scott Gregory;Harold Brull","","S","200","30","Indust/Organizations","250","{'day': 'Th', 'end': '22:00', 'location': 'H 403', 'start': '19:00'}","False","False","","3","","","C","19973","Research","1997"
"0000022802","1.0","0000001176","PSYCH","29","","","","Deborah Anderson","","S","200","35","Abnormal Psych","264","{'day': 'Tu', 'end': '14:45', 'location': 'H 317', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'H 317', 'start': '13:20'}","False","False","","3","","","C","19973","Research","1997"
"0000022803","1.0","0000001177","PSYCH","40","","","","Donna K. McMillan","","S","200","35","Psych of Personality","271","{'day': 'Mo', 'end': '10:00', 'location': 'H 317', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'H 317', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'H 317', 'start': '09:05'}","False","False","","3","","","C","19973","Research","1997"
"0000022804","1.0","0000001178","PSYCH","1","","","","Richard Senese","","S","200","999","Academic Internship","294","","True","False","","3","","","O","19973","Research","1997"
"0000022805","1.0","0000001178","PSYCH","1","","","","Mary Ellen Ross","","S","200","999","Academic Internship","294","","True","False","A","3","","","O","19973","Research","1997"
"0000022806","1.0","0000001179","PSYCH","1","","","","Dana Gross","","S","200","999","IS/Infant Perception","298","","False","False","","3","","","O","19973","Research","1997"
"0000022807","1.0","0000001179","PSYCH","1","","","","Dana Gross","","S","200","999","IS/Sibling Companions","298","","False","False","A","3","","","O","19973","Research","1997"
"0000022808","1.0","0000001179","PSYCH","1","","","","Dana Gross","","S","200","999","IS/Sibling Relations","298","","False","False","B","3","","","O","19973","Research","1997"
"0000022809","1.0","0000001179","PSYCH","1","","","","Howard Thorsheim","","S","200","999","IS/Soc/Support Immun","298","","False","False","C","3","","","O","19973","Research","1997"
"0000022810","1.0","0000001179","PSYCH","1","","","","Dana Gross","","S","200","999","IS/Adhd and Families","298","","False","False","D","3","","","O","19973","Research","1997"
"0000022811","1.0","0000001179","PSYCH","1","","","","Richard Senese","","S","200","999","IS/Treatment of Adhd","298","","False","False","E","3","","","O","19973","Research","1997"
"0000022812","1.0","0000002300","PSYCH","8","","","","Deborah Anderson","","S","300","20","Psych of Testing","373","{'day': 'Tu', 'end': '11:00', 'location': 'SC 210', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'SC 210', 'start': '09:35'}","False","False","","3","","","C","19973","Research","1997"
"0000022813","1.0","0000001181","PSYCH","14","","","","Mary Ellen Ross","","S","300","24","Psych of Counseling","375","{'day': 'Tu', 'end': '11:00', 'location': 'H 301/320', 'start': '09:00'};{'day': 'Th', 'end': '11:00', 'location': 'H 301/320', 'start': '09:00'}","False","False","A","3","","","C","19973","Research","1997"
"0000022814","1.0","0000001181","PSYCH","24","","","","Mark Sundby","","S","300","24","Psych of Counseling","375","{'day': 'Mo', 'end': '22:00', 'location': 'H 302', 'start': '19:00'}","False","False","B","3","","","C","19973","Research","1997"
"0000022815","1.0","0000002302","PSYCH","17","","","","Charles Huff","","S","300","24","Grp Process/Soc Confl","376","{'day': 'Mo', 'end': '12:45', 'location': 'H 307', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'H 307', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'H 307', 'start': '11:50'}","False","False","","3","","","C","19973","Research","1997"
"0000022816","1.0","0000001182","PSYCH","9","","","","James Dickson Jr.","","S","300","16","Comparative Psych","382","{'day': 'Mo', 'end': '11:40', 'location': 'H 206', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'H 206', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'H 206', 'start': '10:45'}","False","False","","3","","","O","19973","Research","1997"
"0000022817","0.0","0000001183","PSYCH","0","","","","James Dickson Jr.","","S","300","16","Comparative Psych/Lab","382","{'day': 'Th', 'end': '13:10', 'location': 'H 206', 'start': '11:45'}","False","False","","3","","","O","19973","Lab","1997"
"0000022818","1.0","0000001186","PSYCH","15","","","","Mary Ellen Ross","","S","300","15","Sem: Integ Therapies","390","{'day': 'Mo', 'end': '08:55', 'location': 'H 206/H204', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'H 206/H204', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'H 206/H204', 'start': '08:00'}","False","False","A","3","","","C","19973","Seminar","1997"
"0000022819","1.0","0000001186","PSYCH","19","","","","Donna K. McMillan","","S","300","20","Sem: Women & Madness","390","{'day': 'Tu', 'end': '13:10', 'location': 'H 516', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'H 516', 'start': '11:45'}","False","False","B","3","","","C","19973","Seminar","1997"
"0000022820","1.0","0000001186","PSYCH","4","","","","Howard Thorsheim","","S","300","4","Sem: Preceptor Program","390","","False","False","C","3","","","C","19973","Seminar","1997"
"0000022821","1.0","0000001186","PSYCH","7","","","","Richard Senese","","S","300","999","Sem: Research Seminar","390","{'day': 'Tu', 'end': '14:45', 'location': 'H 514', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'H 514', 'start': '13:20'}","False","False","D","3","","","C","19973","Seminar","1997"
"0000022822","1.0","0000001188","PSYCH","1","","","","Mary Ellen Ross","","S","300","999","Academic Internship","394","","True","False","","3","","","O","19973","Research","1997"
"0000022823","1.0","0000001188","PSYCH","1","","","","Dana Gross","","S","300","999","Academic Internship","394","","True","False","A","3","","","O","19973","Research","1997"
"0000022824","1.0","0000001190","PSYCH","1","","","","Bonnie Sherman","","S","300","999","IR/Mental Imagery","398","","False","False","","3","","","O","19973","Research","1997"
"0000022825","1.0","0000001190","PSYCH","1","","","","Donna K. McMillan","","S","300","999","IR/Perfectionism","398","","False","False","A","3","","","O","19973","Research","1997"
"0000022826","1.0","0000001190","PSYCH","1","","","","Deborah Anderson","","S","300","999","IR/Music and Memory","398","","False","False","B","3","","","O","19973","Research","1997"
"0000022827","1.0","0000001190","PSYCH","1","","","","James Dickson Jr.","","S","300","999","IR/Depression Model","398","","False","False","C","3","","","O","19973","Research","1997"
"0000022828","1.0","0000001190","PSYCH","1","","","","Donna K. McMillan","","S","300","999","IR/Attitude & Health","398","","False","False","D","3","","","O","19973","Research","1997"
"0000022829","1.0","0000001190","PSYCH","1","","","","Dana Gross","","S","300","999","IR/Deafness/Attachmt","398","","False","False","E","3","","","O","19973","Research","1997"
"0000022830","1.0","0000001190","PSYCH","1","","","","Richard Senese","","S","300","999","IR/Ind-Col Research","398","","False","False","F","3","","","O","19973","Research","1997"
"0000022831","1.0","0000001190","PSYCH","1","","","","Donna K. McMillan","","S","300","999","IR/Ruminative Dream","398","","False","False","G","3","","","O","19973","Research","1997"
"0000022832","1.0","0000001190","PSYCH","1","","","","Donna K. McMillan","","S","300","999","IR/Senior Thesis","398","","False","False","H","3","","","O","19973","Research","1997"
"0000022833","1.0","0000001190","PSYCH","1","","","","Deborah Anderson","","S","300","999","IR/Psychoneurol Immun","398","","False","False","I","3","","","O","19973","Research","1997"
"0000022834","1.0","0000001190","PSYCH","1","","","","James Dickson Jr.","","S","300","999","IR/Histochemistry","398","","False","False","J","3","","","O","19973","Research","1997"
"0000022835","1.0","0000001190","PSYCH","1","","","","Richard Senese","","S","300","999","IR/Mbti Research II","398","","False","False","K","3","","","O","19973","Research","1997"
"0000022836","1.0","0000001190","PSYCH","1","","","","Deborah Anderson","","S","300","999","IR/College Depression","398","","False","False","L","3","","","O","19973","Research","1997"
"0000022837","1.0","0000001190","PSYCH","1","","","","Deborah Anderson","","S","300","999","IR/Body Image & Movmt","398","","False","False","M","3","","","O","19973","Research","1997"
"0000022838","1.0","0000001191","REL","22","","","","Margaret Odell","","S","100","20","Bible/Culture/Commun","121","{'day': 'Mo', 'end': '10:00', 'location': 'CH 110', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'CH 110', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'CH 110', 'start': '09:05'}","False","False","A","3","","","C","19973","Research","1997"
"0000022839","1.0","0000001191","REL","24","","","","Gary Stansell","","S","100","20","Bible/Culture/Commun","121","{'day': 'Mo', 'end': '10:00', 'location': 'L 177', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'L 177', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'L 177', 'start': '09:05'}","False","False","B","3","","","C","19973","Research","1997"
"0000022840","1.0","0000001191","REL","24","","","","John Barbour","","S","100","23","Bible/Culture/Commun","121","{'day': 'Mo', 'end': '11:40', 'location': 'CH 102', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'CH 102', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'CH 102', 'start': '10:45'}","False","False","C","3","","","C","19973","Research","1997"
"0000022841","1.0","0000001191","REL","21","","","","Margaret Odell","","S","100","20","Bible/Culture/Commun","121","{'day': 'Mo', 'end': '12:45', 'location': 'CH 101', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'CH 101', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'CH 101', 'start': '11:50'}","False","False","D","3","","","C","19973","Research","1997"
"0000022842","1.0","0000001191","REL","19","","","","John Barbour","","S","100","20","Bible/Culture/Commun","121","{'day': 'Mo', 'end': '13:50', 'location': 'CH 110', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'CH 110', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'CH 110', 'start': '12:55'}","False","False","E","3","","","O","19973","Research","1997"
"0000022843","1.0","0000001191","REL","22","","","","Gary Stansell","","S","100","20","Bible/Culture/Commun","121","{'day': 'Mo', 'end': '14:55', 'location': 'CH 102', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'CH 102', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'CH 102', 'start': '14:00'}","False","False","F","3","","","C","19973","Research","1997"
"0000022844","1.0","0000001191","REL","25","","","","William Poehlmann","","S","100","23","Bible/Culture/Commun","121","{'day': 'Tu', 'end': '09:25', 'location': 'CH 110', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'CH 110', 'start': '08:00'}","False","False","G","3","","","C","19973","Research","1997"
"0000022846","1.0","0000001191","REL","23","","","","Mark A. Granquist","","S","100","23","Bible/Culture/Commun","121","{'day': 'Tu', 'end': '09:25', 'location': 'CH 111', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'CH 111', 'start': '08:00'}","False","False","I","3","","","O","19973","Research","1997"
"0000022847","1.0","0000001191","REL","31","","","","Mark A. Granquist","","S","100","20","Bible/Culture/Commun","121","{'day': 'Tu', 'end': '11:00', 'location': 'CH 111', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'CH 111', 'start': '09:35'}","False","False","J","3","","","C","19973","Research","1997"
"0000022849","1.0","0000001191","REL","18","","","","Robert W. Jenson","","S","100","20","Bible/Culture/Commun","121","{'day': 'Tu', 'end': '13:10', 'location': 'CH 110', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'CH 110', 'start': '11:45'}","False","False","L","3","","","O","19973","Research","1997"
"0000022850","1.0","0000001191","REL","29","","","","Bruce Marshall","","S","100","20","Bible/Culture/Commun","121","{'day': 'Tu', 'end': '13:10', 'location': 'CH 111', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'CH 111', 'start': '11:45'}","False","False","M","3","","","C","19973","Research","1997"
"0000022851","1.0","0000001191","REL","28","","","","Bruce Marshall","","S","100","20","Bible/Culture/Commun","121","{'day': 'Tu', 'end': '14:45', 'location': 'CH 111', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'CH 111', 'start': '13:20'}","False","False","N","3","","","C","19973","Research","1997"
"0000022852","1.0","0000001192","REL","24","","","","Robert W. Jenson","","S","200","25","Essentials Chr Theol","201","{'day': 'Tu', 'end': '14:45', 'location': 'CH 110', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'CH 110', 'start': '13:20'}","False","False","","3","","","O","19973","Research","1997"
"0000022853","0.25","0000001192","REL","1","","","","Robert W. Jenson","","S","200","25","FLC-German","201","","False","False","L","3","","","O","19973","Research","1997"
"0000022855","1.0","0000001195","REL","25","","","","Douglas Schuurman","","S","200","25","Chri Theol/Moral Life","207","{'day': 'Tu', 'end': '13:10', 'location': 'CH 102', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'CH 102', 'start': '11:45'}","False","False","A","3","","","C","19973","Research","1997"
"0000022856","1.0","0000001195","REL","30","","","","Douglas Schuurman","","S","200","25","Chri Theol/Moral Life","207","{'day': 'Tu', 'end': '14:45', 'location': 'CH 102', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'CH 102', 'start': '13:20'}","False","False","B","3","","","C","19973","Research","1997"
"0000022859","1.0","0000001198","REL","30","","","","Eric Lund","","S","200","25","Chr Theol in History","212","{'day': 'Mo', 'end': '14:55', 'location': 'CH 110', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'CH 110', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'CH 110', 'start': '14:00'}","False","False","","3","","","C","19973","Research","1997"
"0000022860","0.25","0000001198","REL","7","","","","Wendy Allen;Eric Lund","","S","200","25","FLC-French","212","{'day': 'Tu', 'end': '17:30', 'location': 'CH 109', 'start': '16:30'}","False","False","L","3","","","O","19973","Research","1997"
"0000022861","1.0","0000001201","REL","25","","","","Susan Lindley","","S","200","25","Types Protestantism","215","{'day': 'Mo', 'end': '10:00', 'location': 'CH 111', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'CH 111', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'CH 111', 'start': '09:05'}","False","False","A","3","","","C","19973","Research","1997"
"0000022862","1.0","0000001201","REL","27","","","","Susan Lindley","","S","200","25","Types Protestantism","215","{'day': 'Mo', 'end': '11:40', 'location': 'CH 111', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'CH 111', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'CH 111', 'start': '10:45'}","False","False","B","3","","","C","19973","Research","1997"
"0000022863","1.0","0000001205","REL","31","","","","James Hanson","","S","200","25","Jesus in Script/Trad","221","{'day': 'Mo', 'end': '11:40', 'location': 'CH 110', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'CH 110', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'CH 110', 'start': '10:45'}","False","False","A","3","","","C","19973","Research","1997"
"0000022864","1.0","0000001205","REL","24","","","","James Hanson","","S","200","25","Jesus in Script/Trad","221","{'day': 'Mo', 'end': '13:50', 'location': 'CH 102', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'CH 102', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'CH 102', 'start': '12:55'}","False","False","B","3","","","O","19973","Research","1997"
"0000022865","1.0","0000001207","REL","31","","","","William Poehlmann","","S","200","25","St.Paul/Letter/Gospel","223","{'day': 'Mo', 'end': '10:00', 'location': 'CH 102', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'CH 102', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'CH 102', 'start': '09:05'}","False","False","","3","","","C","19973","Research","1997"
"0000022866","1.0","0000001215","REL","14","","","","Anantanand Rambachan","","S","200","25","Understand Rel Trad","240","{'day': 'Tu', 'end': '09:25', 'location': 'CH 101', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'CH 101', 'start': '08:00'}","False","False","A","3","","","O","19973","Research","1997"
"0000022867","1.0","0000001215","REL","10","","","","Anantanand Rambachan","","S","200","25","Understand Rel Trad","240","{'day': 'Tu', 'end': '11:00', 'location': 'CH 101', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'CH 101', 'start': '09:35'}","False","False","B","3","","","O","19973","Research","1997"
"0000022868","1.0","0000001221","REL","15","","","","Barbara Reed","","S","200","25","Religions China/Japan","256","{'day': 'Mo', 'end': '11:40', 'location': 'CH 101', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'CH 101', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'CH 101', 'start': '10:45'}","False","False","","3","","","O","19973","Research","1997"
"0000022869","1.0","0000002321","REL","16","","","","Susan Lindley","","S","200","25","Women Judaism/Christ","264","{'day': 'Mo', 'end': '14:55', 'location': 'CH 111', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'CH 111', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'CH 111', 'start': '14:00'}","False","False","","3","","","O","19973","Research","1997"
"0000022871","1.0","0000002336","REL","16","","","","Edmund Santurri","","S","200","20","Christian Ethics","292","{'day': 'Tu', 'end': '11:00', 'location': 'CH 102', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'CH 102', 'start': '09:35'}","False","False","","3","","","O","19973","Research","1997"
"0000022872","1.0","0000001237","REL","22","","","","Anantanand Rambachan","","S","200","20","Rel Pluralsm/Communit","295","{'day': 'Tu', 'end': '14:45', 'location': 'CH 109', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'CH 109', 'start': '13:20'}","False","False","","3","","","C","19973","Research","1997"
"0000022873","1.0","0000001239","REL","0","","","","Barbara Reed","","S","200","999","IS/Zimbabwan Religion","298","","False","False","","3","","","O","19973","Research","1997"
"0000022874","1.0","0000001239","REL","1","","","","Charles Wilson","","S","200","999","IS/Jewish/Christian","298","","False","False","A","3","","","O","19973","Research","1997"
"0000022875","1.0","0000001239","REL","1","","","","Charles Wilson","","S","200","999","IS/Hist Christian Thg","298","","False","False","B","3","","","O","19973","Research","1997"
"0000022876","1.0","0000001245","REL","12","","","","John Barbour","","S","300","20","Conscienc/Its Critics","341","{'day': 'Mo', 'end': '10:00', 'location': 'CH 109', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'CH 109', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'CH 109', 'start': '09:05'}","False","False","A","3","","","O","19973","Research","1997"
"0000022877","1.0","0000001234","REL","24","","","","Barbara Reed","","S","300","20","Buddhism,Peace,Justic","351","{'day': 'Mo', 'end': '13:50', 'location': 'CH 101', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'CH 101', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'CH 101', 'start': '12:55'}","False","False","","3","","","C","19973","Research","1997"
"0000022879","1.0","0000001257","REL","1","","","","William Poehlmann","","S","300","999","IR/Bultmann's Theo","398","","False","False","A","3","","","O","19973","Research","1997"
"0000022880","1.0","0000001257","REL","1","","","","Margaret Odell","","S","300","999","IR/Luke & Liberation","398","","False","False","B","3","","","O","19973","Research","1997"
"0000022881","1.0","0000001258","REL","10","","","","Douglas Schuurman","","S","300","15","Senior Sem: Theo Ethic","399","{'day': 'Tu', 'end': '11:00', 'location': 'CH 109', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'CH 109', 'start': '09:35'}","False","False","","3","","","O","19973","Seminar","1997"
"0000022882","1.0","0000001261","RUSSN","10","","","","Marc Robinson","","S","100","999","Beginning Russian II","112","{'day': 'Mo', 'end': '12:45', 'location': 'M 3', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'M 3', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'M 3', 'start': '11:50'}","False","False","A","3","","","O","19973","Research","1997"
"0000022883","0.0","0000001262","RUSSN","0","","","","Staff","","S","100","999","Begin Russian II/Lab","112","{'day': 'Tu', 'end': '12:45', 'location': 'M 3', 'start': '11:50'}","False","False","A","3","","","O","19973","Lab","1997"
"0000022884","1.0","0000001261","RUSSN","6","","","","Marc Robinson","","S","100","999","Beginning Russian II","112","{'day': 'Mo', 'end': '14:55', 'location': 'M 3', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'M 3', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'M 3', 'start': '14:00'}","False","False","B","3","","","O","19973","Research","1997"
"0000022885","0.0","0000001262","RUSSN","0","","","","Staff","","S","100","999","Begin Russian II/Lab","112","{'day': 'Tu', 'end': '14:55', 'location': 'M 3', 'start': '14:00'}","False","False","B","3","","","O","19973","Lab","1997"
"0000022886","1.0","0000001266","RUSSN","16","","","","Irina Walter","","S","200","999","Intermed Russian II","232","{'day': 'Mo', 'end': '12:45', 'location': 'M 4', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'M 4', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'M 4', 'start': '11:50'}","False","False","","3","","","O","19973","Research","1997"
"0000022887","0.0","0000001267","RUSSN","0","","","","Staff","","S","200","999","Interm Russian II/Lab","232","{'day': 'Tu', 'end': '12:45', 'location': 'M 4', 'start': '11:50'}","False","False","A","3","","","O","19973","Lab","1997"
"0000022888","1.0","0000001270","RUSSN","10","","","","Irina Walter","","S","200","999","Russ Culture & Civ","254","{'day': 'Mo', 'end': '13:50', 'location': 'M 4', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'M 4', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'M 4', 'start': '12:55'}","False","False","","3","","","O","19973","Research","1997"
