"clbid","credits","crsid","department","enrolled","firstyear","halfcredit","instructors","junior","learningmode","level","max","name","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","type","year"
"0000015958","1.0","0000000399","ENGL","44","","","Mark Allister;Richard DuRocher","","S","200","60","Lit in Engl 1650-1850","222","{'day': 'Mo', 'end': '13:50', 'location': 'L 525', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'L 525', 'start': '12:55'}","False","False","","3","","","C","19943","Research","1994"
"0000015959","0.0","0000000400","ENGL","0","","","Staff","","S","200","15","Lit Eng 1650-1850/Dis","222","{'day': 'Fr', 'end': '13:50', 'location': 'L 525', 'start': '12:55'}","False","False","A","3","","","C","19943","Discussion","1994"
"0000015960","0.0","0000000400","ENGL","0","","","Staff","","S","200","15","Lit Eng 1650-1850/Dis","222","{'day': 'Fr', 'end': '13:50', 'location': 'L 520', 'start': '12:55'}","False","False","B","3","","","C","19943","Discussion","1994"
"0000015961","0.0","0000000400","ENGL","0","","","Staff","","S","200","15","Lit Eng 1650-1850/Dis","222","{'day': 'Fr', 'end': '12:45', 'location': 'L 520', 'start': '11:50'}","False","False","C","3","","","C","19943","Discussion","1994"
"0000015962","0.0","0000000400","ENGL","0","","","Staff","","S","200","15","Lit Eng 1650-1850/Dis","222","{'day': 'Fr', 'end': '12:45', 'location': 'L 420', 'start': '11:50'}","False","False","D","3","","","C","19943","Discussion","1994"
"0000015963","1.0","0000001689","ENGL","13","","","Staff","","S","200","33","The 18th Century","234","{'day': 'Tu', 'end': '14:45', 'location': 'L 515', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'L 515', 'start': '13:20'}","False","False","","3","","","C","19943","Research","1994"
"0000015964","1.0","0000001692","ENGL","25","","","Staff","","S","200","33","The Victorian Era","236","{'day': 'Tu', 'end': '11:00', 'location': 'L 525', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'L 525', 'start': '09:35'}","False","False","","3","","","C","19943","Research","1994"
"0000015965","1.0","0000001695","ENGL","22","","","Staff","","S","200","33","American Lit to 1865","241","{'day': 'Tu', 'end': '11:00', 'location': 'L 515', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'L 515', 'start': '09:35'}","False","False","","3","","","C","19943","Research","1994"
"0000015966","1.0","0000001696","ENGL","27","","","Staff","","S","200","33","Amer Lit 1865-1915","242","{'day': 'Tu', 'end': '13:10', 'location': 'L 525', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'L 525', 'start': '11:45'}","False","False","A","3","","","C","19943","Research","1994"
"0000015967","1.0","0000001696","ENGL","16","","","Staff","","S","200","33","Amer Lit 1865-1915","242","{'day': 'Tu', 'end': '14:45', 'location': 'L 477', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'L 477', 'start': '13:20'}","False","False","B","3","","","C","19943","Research","1994"
"0000015968","1.0","0000001698","ENGL","28","","","Staff","","S","200","33","Amer Lit Since 1945","244","{'day': 'Mo', 'end': '11:40', 'location': 'L 515', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'L 515', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'L 515', 'start': '10:45'}","False","False","","3","","","C","19943","Research","1994"
"0000015969","1.0","0000000410","ENGL","30","","","Staff","","S","200","33","Amer Racial/Multi Lit","245","{'day': 'Tu', 'end': '11:00', 'location': 'L 421', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'L 421', 'start': '09:35'}","False","False","","3","","","C","19943","Research","1994"
"0000015970","1.0","0000000413","ENGL","18","","","Staff","","S","200","18","Expository Writing","251","{'day': 'Mo', 'end': '11:40', 'location': 'L 520', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'L 520', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'L 520', 'start': '10:45'}","False","False","A","3","","","C","19943","Research","1994"
"0000015971","1.0","0000000413","ENGL","10","","","Staff","","S","200","18","Expository Writing","251","{'day': 'Tu', 'end': '13:10', 'location': 'L 420', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'L 420', 'start': '11:45'}","False","False","B","3","","","C","19943","Research","1994"
"0000015972","1.0","0000000413","ENGL","15","","","Jan C. Hill","","S","200","18","Expository Writing","251","{'day': 'Tu', 'end': '14:45', 'location': 'L 420', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'L 420', 'start': '13:20'}","False","False","C","3","","","C","19943","Research","1994"
"0000015973","1.0","0000000418","ENGL","12","","","Staff","","S","200","18","Creative Writing I","257","{'day': 'Tu', 'end': '14:45', 'location': 'L 577', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'L 577', 'start': '13:20'}","False","False","A","3","","","C","19943","Research","1994"
"0000015974","1.0","0000000418","ENGL","14","","","Staff","","S","200","999","Creative Writing I","257","{'day': 'Tu', 'end': '14:45', 'location': 'L 525', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'L 525', 'start': '13:20'}","False","False","B","3","","","C","19943","Research","1994"
"0000015975","1.0","0000000426","ENGL","26","","","Staff","","S","200","40","Intro to Shakespeare","280","{'day': 'Mo', 'end': '11:40', 'location': 'L 525', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'L 525', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'L 525', 'start': '10:45'}","False","False","","3","","","C","19943","Research","1994"
"0000015976","1.0","0000000429","ENGL","12","","","Mark Allister","","S","200","40","Studies/Prose: Lit/Env","283","{'day': 'Mo', 'end': '10:00', 'location': 'L 515', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'L 515', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'L 515', 'start': '09:05'}","False","False","","3","","","C","19943","Research","1994"
"0000015977","1.0","0000000434","ENGL","1","","","Staff","","S","200","999","IS/Literary Classics","298","","False","False","","3","","","O","19943","Research","1994"
"0000015978","1.0","0000000434","ENGL","1","","","Staff","","S","200","999","IS/Writing On Fire","298","","False","False","A","3","","","O","19943","Research","1994"
"0000015979","1.0","0000000434","ENGL","1","","","Staff","","S","200","999","IS/Linguistics","298","","False","False","B","3","","","O","19943","Research","1994"
"0000015980","1.0","0000000442","ENGL","19","","","Staff","","S","300","18","Cr Writ II: Nonfiction","373","{'day': 'Mo', 'end': '12:45', 'location': 'L 525', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'L 525', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'L 525', 'start': '11:50'}","True","False","","3","","","C","19943","Research","1994"
"0000015981","1.0","0000000423","ENGL","24","","","Staff","","S","300","30","Eng Lang/Linguistics","374","{'day': 'Mo', 'end': '14:55', 'location': 'M 35', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'M 35', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'M 35', 'start': '14:00'}","False","False","","3","","","C","19943","Research","1994"
"0000015982","1.0","0000001726","ENGL","22","","","Staff","","S","300","30","Post-Col/3rd Wld Lit","387","{'day': 'Mo', 'end': '14:55', 'location': 'L 515', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'L 515', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'L 515', 'start': '14:00'}","False","False","","3","","","C","19943","Research","1994"
"0000015983","1.0","0000000446","ENGL","12","","","Staff","","S","300","15","Brit Auth: Chaucer","391","{'day': 'Tu', 'end': '09:25', 'location': 'L 520', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'L 520', 'start': '08:00'}","False","False","","3","","","C","19943","Seminar","1994"
"0000015984","1.0","0000000449","ENGL","1","","","Staff","","S","300","999","Internship","394","","True","False","","3","","","O","19943","Research","1994"
"0000015985","1.0","0000000451","ENGL","1","","","Staff","","S","300","999","IR/Elizabeth I","398","","False","False","","3","","","O","19943","Research","1994"
"0000015986","1.0","0000000451","ENGL","2","","","Staff","","S","300","999","IR/Relig,Lit,Colonial","398","","False","False","A","3","","","O","19943","Research","1994"
"0000015987","1.0","0000000451","ENGL","1","","","Staff","","S","300","999","IR/Vonnegut/Metaficti","398","","False","False","B","3","","","O","19943","Research","1994"
"0000015988","1.0","0000000451","ENGL","1","","","Staff","","S","300","999","IR/The Writing Market","398","","False","False","C","3","","","O","19943","Research","1994"
"0000015989","1.0","0000000451","ENGL","1","","","Staff","","S","300","999","IR/Creative Fiction","398","","False","False","D","3","","","O","19943","Research","1994"
"0000015990","1.0","0000000451","ENGL","1","","","Staff","","S","300","999","IR/Study Of/Romantics","398","","False","False","E","3","","","O","19943","Research","1994"
"0000015991","1.0","0000000451","ENGL","1","","","Staff","","S","300","999","IR/Linguistics","398","","False","False","F","3","","","O","19943","Research","1994"
"0000015992","1.0","0000000451","ENGL","1","","","Staff","","S","300","999","IR/Writing Workshop","398","","False","False","G","3","","","O","19943","Research","1994"
"0000015993","1.0","0000000452","ENGL","16","","","Staff","","S","300","15","Sem: Cont Short Fict","399","{'day': 'Mo', 'end': '14:55', 'location': 'L 525', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'L 525', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'L 525', 'start': '14:00'}","False","False","A","3","","","C","19943","Seminar","1994"
"0000015994","1.0","0000000452","ENGL","15","","","Staff","","S","300","15","Sem: Writ Woman's Life","399","{'day': 'Tu', 'end': '14:45', 'location': 'L 520', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'L 520', 'start': '13:20'}","False","False","B","3","","","C","19943","Seminar","1994"
"0000015995","1.0","0000000452","ENGL","9","","","Staff","","S","300","15","Sem: Festival Drama","399","{'day': 'Th', 'end': '22:00', 'location': 'L 520', 'start': '19:00'}","False","False","C","3","","","C","19943","Seminar","1994"
"0000015996","1.0","0000001729","ENVST","23","","","Staff","","S","200","24","Intro: Enviro Studies","237","{'day': 'Tu', 'end': '09:25', 'location': 'SC 130', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'SC 130', 'start': '08:00'}","False","False","A","3","","","C","19943","Research","1994"
"0000015997","1.0","0000001729","ENVST","23","","","Staff","","S","200","24","Intro: Enviro Studies","237","{'day': 'Tu', 'end': '09:25', 'location': 'SC 129', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'SC 129', 'start': '08:00'}","False","False","B","3","","","C","19943","Research","1994"
"0000015998","1.0","0000000462","ENVST","19","","","Staff","","S","200","24","Saving Wild Places","259","{'day': 'Tu', 'end': '11:00', 'location': 'SC 210', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'SC 210', 'start': '09:35'}","False","False","","3","","","C","19943","Research","1994"
"0000015999","1.0","0000000465","ENVST","1","","","Staff","","S","200","999","IS/Environmental Issu","298","","False","False","","3","","","O","19943","Research","1994"
"0000016000","1.0","0000000467","ENVST","1","","","Staff","","S","300","999","IR/Wetland Restoratio","398","","False","False","","3","","","O","19943","Research","1994"
"0000016001","1.0","0000000467","ENVST","1","","","Staff","","S","300","999","IR/Feedlot Ecology","398","","False","False","A","3","","","O","19943","Research","1994"
"0000016002","1.0","0000000467","ENVST","1","","","Staff","","S","300","999","IR/Bird/Mammal Pop'ns","398","","False","False","B","3","","","O","19943","Research","1994"
"0000016003","1.0","0000000468","ENVST","17","","","Staff","","S","300","24","Sem: Environ Studies","399","{'day': 'Tu', 'end': '09:25', 'location': 'M 15', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'M 15', 'start': '08:00'}","False","False","","3","","","O","19943","Seminar","1994"
"0000016004","1.0","0000000473","IDFA","7","","","Staff","","S","300","999","Senior Studies","374","{'day': 'Tu', 'end': '11:00', 'location': 'SC 129', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'SC 129', 'start': '09:35'}","False","False","","3","","","O","19943","Research","1994"
"0000016005","1.0","0000000476","FREN","22","","","Staff","","S","100","25","Beginning French I","111","{'day': 'Mo', 'end': '12:45', 'location': 'M 26', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'M 26', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'M 26', 'start': '11:50'}","False","False","","3","","","O","19943","Research","1994"
"0000016006","1.0","0000000477","FREN","16","","","Staff","","S","100","25","Beginning French II","112","{'day': 'Mo', 'end': '11:40', 'location': 'M 26', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'M 26', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'M 26', 'start': '10:45'}","False","False","A","3","","","C","19943","Research","1994"
"0000016007","1.0","0000000477","FREN","20","","","Staff","","S","100","25","Beginning French II","112","{'day': 'Mo', 'end': '14:55', 'location': 'M 26', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'M 26', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'M 26', 'start': '14:00'}","False","False","B","3","","","O","19943","Research","1994"
"0000016008","1.0","0000000479","FREN","16","","","Staff","","S","200","25","Intermed French I","231","{'day': 'Mo', 'end': '10:00', 'location': 'M 1', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'M 1', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'M 1', 'start': '09:05'}","False","False","A","3","","","O","19943","Research","1994"
"0000016009","1.0","0000000479","FREN","12","","","Staff","","S","200","25","Intermed French I","231","{'day': 'Mo', 'end': '11:40', 'location': 'M 1', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'M 1', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'M 1', 'start': '10:45'}","False","False","B","3","","","O","19943","Research","1994"
"0000016010","1.0","0000000480","FREN","17","","","Staff","","S","200","20","Intermed French II","232","{'day': 'Mo', 'end': '08:55', 'location': 'M 26', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'M 26', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'M 26', 'start': '08:00'}","False","False","A","3","","","O","19943","Research","1994"
"0000016011","1.0","0000000480","FREN","20","","","Staff","","S","200","20","Intermed French II","232","{'day': 'Mo', 'end': '10:00', 'location': 'M 26', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'M 26', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'M 26', 'start': '09:05'}","False","False","B","3","","","C","19943","Research","1994"
"0000016012","1.0","0000000480","FREN","17","","","Staff","","S","200","20","Intermed French II","232","{'day': 'Mo', 'end': '13:50', 'location': 'M 26', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'M 26', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'M 26', 'start': '12:55'}","False","False","D","3","","","O","19943","Research","1994"
"0000016013","1.0","0000000485","FREN","9","","","Staff","","S","200","20","Comp Intro/Lit Analy","251","{'day': 'Tu', 'end': '13:10', 'location': 'M 26', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'M 26', 'start': '11:45'}","False","False","","3","","","O","19943","Research","1994"
"0000016014","1.0","0000001740","FREN","6","","","Staff","","S","200","20","Dev of French Civiliz","254","{'day': 'Tu', 'end': '14:45', 'location': 'SC 110', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'SC 110', 'start': '13:20'}","False","False","","3","","","O","19943","Research","1994"
"0000016015","1.0","0000001741","FREN","14","","","Staff","","S","200","20","Applied Linguistics","261","{'day': 'Mo', 'end': '12:45', 'location': 'M 15', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'M 15', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'M 15', 'start': '11:50'}","False","False","","3","","","O","19943","Research","1994"
"0000016016","1.0","0000001743","FREN","7","","","Staff","","S","300","20","16th Century Fr Lit","372","{'day': 'Tu', 'end': '11:00', 'location': 'M 26', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'M 26', 'start': '09:35'}","False","False","","3","","","O","19943","Research","1994"
"0000016017","1.0","0000001746","FREN","9","","","Staff","","S","300","20","19th Century Fr Lit","375","{'day': 'Tu', 'end': '13:10', 'location': 'M 15', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'M 15', 'start': '11:45'}","False","False","","3","","","O","19943","Research","1994"
"0000016018","1.0","0000000498","GE","20","","","Staff","","S","100","18","First Year Seminar","111","{'day': 'Mo', 'end': '10:00', 'location': 'L 421', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'L 421', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'L 421', 'start': '09:05'}","False","False","A","3","","","C","19943","Research","1994"
"0000016019","1.0","0000000498","GE","18","","","Staff","","S","100","18","First Year Seminar","111","{'day': 'Mo', 'end': '10:00', 'location': 'H 515', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'H 515', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'H 515', 'start': '09:05'}","False","False","B","3","","","C","19943","Research","1994"
"0000016020","1.0","0000000498","GE","19","","","Staff","","S","100","18","First Year Seminar","111","{'day': 'Mo', 'end': '13:50', 'location': 'L 421', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'L 421', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'L 421', 'start': '12:55'}","False","False","C","3","","","C","19943","Research","1994"
"0000016021","1.0","0000000498","GE","20","","","Staff","","S","100","18","First Year Seminar","111","{'day': 'Mo', 'end': '13:50', 'location': 'L 420', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'L 420', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'L 420', 'start': '12:55'}","False","False","D","3","","","C","19943","Research","1994"
"0000016022","1.0","0000000498","GE","18","","","Staff","","S","100","18","First Year Seminar","111","{'day': 'Tu', 'end': '09:25', 'location': 'L 515', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'L 515', 'start': '08:00'}","False","False","E","3","","","C","19943","Research","1994"
"0000016023","1.0","0000000498","GE","20","","","Staff","","S","100","18","First Year Seminar","111","{'day': 'Tu', 'end': '09:25', 'location': 'CHM 232', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'CHM 232', 'start': '08:00'}","False","False","F","3","","","C","19943","Research","1994"
"0000016024","1.0","0000000498","GE","20","","","Staff","","S","100","18","First Year Seminar","111","{'day': 'Tu', 'end': '11:00', 'location': 'L 520', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'L 520', 'start': '09:35'}","False","False","G","3","","","C","19943","Research","1994"
"0000016025","1.0","0000000498","GE","17","","","Staff","","S","100","18","First Year Seminar","111","{'day': 'Tu', 'end': '11:00', 'location': 'L 420', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'L 420', 'start': '09:35'}","False","False","H","3","","","C","19943","Research","1994"
"0000016026","1.0","0000000498","GE","18","","","Staff","","S","100","18","First Year Seminar","111","{'day': 'Tu', 'end': '13:10', 'location': 'SC 129', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'SC 129', 'start': '11:45'}","False","False","I","3","","","C","19943","Research","1994"
"0000016027","1.0","0000000498","GE","17","","","Staff","","S","100","18","First Year Seminar","111","{'day': 'Tu', 'end': '13:10', 'location': 'TB 227', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'TB 227', 'start': '11:45'}","False","False","J","3","","","C","19943","Research","1994"
"0000016028","1.0","0000000498","GE","16","","","Staff","","S","100","18","First Year Seminar","111","{'day': 'Tu', 'end': '13:10', 'location': 'M 4', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'M 4', 'start': '11:45'}","False","False","K","3","","","C","19943","Research","1994"
"0000016029","1.0","0000000498","GE","19","","","Staff","","S","100","18","First Year Seminar","111","{'day': 'Tu', 'end': '14:45', 'location': 'H 515', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'H 515', 'start': '13:20'}","False","False","L","3","","","C","19943","Research","1994"
"0000016030","1.0","0000000499","GEOG","15","","","Staff","","S","200","50","Human Geography","232","{'day': 'Tu', 'end': '09:25', 'location': 'M 20', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'M 20', 'start': '08:00'}","False","False","","3","","","O","19943","Research","1994"
"0000016031","1.0","0000000504","GERM","7","","","Staff","","S","100","25","Beginning German I","111","{'day': 'Mo', 'end': '08:55', 'location': 'M 35', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'M 35', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'M 35', 'start': '08:00'}","False","False","","3","","","O","19943","Research","1994"
"0000016032","1.0","0000000505","GERM","21","","","Staff","","S","100","25","Beginning German II","112","{'day': 'Mo', 'end': '10:00', 'location': 'M 35', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'M 35', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'M 35', 'start': '09:05'}","False","False","A","3","","","O","19943","Research","1994"
"0000016033","1.0","0000000505","GERM","15","","","Staff","","S","100","25","Beginning German II","112","{'day': 'Mo', 'end': '13:50', 'location': 'M 35', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'M 35', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'M 35', 'start': '12:55'}","False","False","B","3","","","O","19943","Research","1994"
"0000016034","1.0","0000001750","GERM","3","","","Staff","","S","100","999","Fict: Bism-Reunifi-Tr","148","{'day': 'Tu', 'end': '13:10', 'location': 'M 35', 'start': '11:45'};{'day': 'Th', 'end': '13:10', 'location': 'M 35', 'start': '11:45'}","False","False","","3","","","O","19943","Research","1994"
"0000016035","1.0","0000000508","GERM","16","","","Staff","","S","200","25","Intermed German I","231","{'day': 'Mo', 'end': '13:50', 'location': 'M 31', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'M 31', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'M 31', 'start': '12:55'}","False","False","","3","","","O","19943","Research","1994"
"0000016036","1.0","0000000509","GERM","6","","","Staff","","S","200","15","Intermed German II","232","{'day': 'Mo', 'end': '08:55', 'location': 'M 31', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'M 31', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'M 31', 'start': '08:00'}","False","False","A","3","","","O","19943","Research","1994"
"0000016037","1.0","0000000509","GERM","15","","","Staff","","S","200","15","Intermed German II","232","{'day': 'Mo', 'end': '11:40', 'location': 'M 35', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'M 35', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'M 35', 'start': '10:45'}","False","False","B","3","","","C","19943","Research","1994"
"0000016038","1.0","0000001757","GERM","16","","","Staff","","S","200","25","Conversation & Comp I","251","{'day': 'Mo', 'end': '12:45', 'location': 'M 35', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'M 35', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'M 35', 'start': '11:50'}","False","False","","3","","","O","19943","Research","1994"
"0000016039","1.0","0000001759","GERM","13","","","Staff","","S","200","15","Intro German Lit/Cult","265","{'day': 'Tu', 'end': '09:25', 'location': 'M 35', 'start': '08:00'};{'day': 'Th', 'end': '09:25', 'location': 'M 35', 'start': '08:00'}","False","False","","3","","","O","19943","Research","1994"
"0000016040","1.0","0000000523","GERM","1","","","Staff","","S","200","999","IS/Accelerated German","298","","False","False","","3","","","O","19943","Research","1994"
"0000016041","1.0","0000000524","GERM","9","","","Staff","","S","300","15","Sem: Weimar Bis Heute","340","{'day': 'Tu', 'end': '11:00', 'location': 'M 30', 'start': '09:35'};{'day': 'Th', 'end': '11:00', 'location': 'M 30', 'start': '09:35'}","False","False","","3","","","O","19943","Seminar","1994"
"0000016042","1.0","0000001764","GERM","9","","","Staff","","S","300","15","German Drama","370","{'day': 'Tu', 'end': '14:45', 'location': 'M 35', 'start': '13:20'};{'day': 'Th', 'end': '14:45', 'location': 'M 35', 'start': '13:20'}","False","False","","3","","","O","19943","Research","1994"
"0000016043","1.0","0000000530","GERM","1","","","Staff","","S","300","999","IR/German Vs Us Women","398","","False","False","","3","","","O","19943","Research","1994"
"0000016044","1.0","0000000533","GCON","20","","","Staff","","S","100","22","Medieval Synthesis","116","{'day': 'Mo', 'end': '14:55', 'location': 'H 403', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'H 403', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'H 403', 'start': '14:00'}","False","False","A","3","","","O","19943","Research","1994"
"0000016045","1.0","0000000533","GCON","21","","","Staff","","S","100","22","Medieval Synthesis","116","{'day': 'Mo', 'end': '14:55', 'location': 'H 515', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'H 515', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'H 515', 'start': '14:00'}","False","False","B","3","","","C","19943","Research","1994"
"0000016046","1.0","0000000533","GCON","18","","","Staff","","S","100","22","Medieval Synthesis","116","{'day': 'Mo', 'end': '14:55', 'location': 'H 514', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'H 514', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'H 514', 'start': '14:00'}","False","False","C","3","","","C","19943","Research","1994"
"0000016047","1.0","0000000535","GCON","16","","","Staff","","S","200","18","Dissenters/Defenders","218","{'day': 'Mo', 'end': '12:45', 'location': 'YH 100', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'YH 100', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'YH 100', 'start': '11:50'}","False","False","A","3","","","C","19943","Research","1994"
"0000016048","1.0","0000000535","GCON","18","","","Staff","","S","200","18","Dissenters/Defenders","218","{'day': 'Mo', 'end': '12:45', 'location': 'YH 132', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'YH 132', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'YH 132', 'start': '11:50'}","False","False","B","3","","","C","19943","Research","1994"
"0000016049","1.0","0000000535","GCON","17","","","Staff","","S","200","18","Dissenters/Defenders","218","{'day': 'Mo', 'end': '12:45', 'location': 'YH 130', 'start': '11:50'};{'day': 'We', 'end': '12:45', 'location': 'YH 130', 'start': '11:50'};{'day': 'Fr', 'end': '12:45', 'location': 'YH 130', 'start': '11:50'}","False","False","C","3","","","C","19943","Research","1994"
"0000016050","1.0","0000000540","GREEK","8","","","Staff","","S","100","999","Beginning Greek II","112","{'day': 'Mo', 'end': '08:55', 'location': 'M 30', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'M 30', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'M 30', 'start': '08:00'}","False","False","A","3","","","O","19943","Research","1994"
"0000016051","1.0","0000000542","GREEK","7","","","Staff","","S","200","999","New Testament Greek","253","{'day': 'Mo', 'end': '10:00', 'location': 'M 3', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'M 3', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'M 3', 'start': '09:05'}","False","False","","3","","","O","19943","Research","1994"
"0000016052","1.0","0000000546","GREEK","5","","","Staff","","S","300","999","Greek Philosophy","372","{'day': 'Th', 'end': '13:10', 'location': 'M 1', 'start': '11:50'}","False","False","","3","","","O","19943","Research","1994"
"0000016053","1.0","0000001769","HIST","28","","","Staff","","S","100","23","Athens & Rome","101","{'day': 'Mo', 'end': '08:55', 'location': 'H 317', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'H 317', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'H 317', 'start': '08:00'}","False","False","","3","","","C","19943","Research","1994"
