"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000078581","","0000018804","CH/BI","","22","20","0","2","0","","Schwinefus, Jeff J.;Listenberger, Laura","{'fsnum': '14915', 'name': 'Schwinefus, Jeff J.'};{'fsnum': '21061', 'name': 'Listenberger, Laura'}","100","22","","","","","Integrate Chem/Bio II Lab","","126","{'day': 'Mo', 'end': '15:00', 'location': 'RNS 355', 'start': '12:30'};{'day': 'Tu', 'end': '15:00', 'location': 'RNS 355', 'start': '12:30'};{'day': 'We', 'end': '15:00', 'location': 'RNS 355', 'start': '12:30'};{'day': 'Th', 'end': '15:00', 'location': 'RNS 355', 'start': '12:30'}","False","","A","2","C","20112","","Lab","2011"
"0000078582","","0000018804","CH/BI","","25","23","1","1","0","","Schwinefus, Jeff J.;Listenberger, Laura","{'fsnum': '14915', 'name': 'Schwinefus, Jeff J.'};{'fsnum': '21061', 'name': 'Listenberger, Laura'}","100","32","","","","","Integrate Chem/Bio II Lab","","126","{'day': 'Mo', 'end': '15:00', 'location': 'RNS 350', 'start': '12:30'};{'day': 'Tu', 'end': '15:00', 'location': 'RNS 350', 'start': '12:30'};{'day': 'We', 'end': '15:00', 'location': 'RNS 350', 'start': '12:30'};{'day': 'Th', 'end': '15:00', 'location': 'RNS 350', 'start': '12:30'}","False","","B","2","O","20112","","Lab","2011"
"0000078501","1.0","0000000189","CHEM","This course, a continuation of Chemistry 121, examines atomic and molecular structure, including classical and quantum theories, bonding models, molecular orbitals and coordination chemistry. Chemistry 121 and 123 together are equivalent in content to Chemistry 125 and are designed to prepare students for Chemistry 126. Prerequisite: Chemistry 121. Offered during Interim.","46","34","0","9","3","","Marlier, Elodie","{'fsnum': '22843', 'name': 'Marlier, Elodie'}","100","40","","","","","Atom/Molec Structure","","123","{'day': 'Mo', 'end': '10:00', 'location': 'RNS 390', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'RNS 390', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'RNS 390', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'RNS 390', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'RNS 390', 'start': '08:00'}","False","Chemistry 121. Offered during Interim.","A","2","C","20112","Atomic and Molecular Structure","Research","2011"
"0000078502","1.0","0000000189","CHEM","This course, a continuation of Chemistry 121, examines atomic and molecular structure, including classical and quantum theories, bonding models, molecular orbitals and coordination chemistry. Chemistry 121 and 123 together are equivalent in content to Chemistry 125 and are designed to prepare students for Chemistry 126. Prerequisite: Chemistry 121. Offered during Interim.","32","14","0","15","3","","Pearson, Wesley","{'fsnum': '6161', 'name': 'Pearson, Wesley'}","100","40","","","","","Atom/Molec Structure","","123","{'day': 'Mo', 'end': '12:40', 'location': 'RNS 390', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 390', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 390', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 390', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 390', 'start': '22:40'}","False","Chemistry 121. Offered during Interim.","B","2","O","20112","Atomic and Molecular Structure","Research","2011"
"0000078386","1.0","0000000190","CHEM","Students study contemporary questions concerning the environment from the fundamental properties of matter to human impact on natural processes, including damage to and protection of the environment. Students discover how chemistry intersects with everyday living, especially the abilities and limitations of science to address environmental issues. Laboratory work explores the characteristics and analysis of hazardous and beneficial materials. Counts toward environmental studies major and concentration; does not count toward chemistry major. Offered during Interim.","22","5","7","2","8","IST;NSC;NSL;SED","Muth, Greg W.","{'fsnum': '14961', 'name': 'Muth, Greg W.'}","100","24","","","","","A Matter of Environ","Students in Chemistry 124 must also register for lab Chemistry 124 L.","124","{'day': 'Mo', 'end': '10:00', 'location': 'RNS 410', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'RNS 410', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'RNS 410', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'RNS 410', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'RNS 410', 'start': '08:00'}","False","False","","2","C","20112","A Matter of the Environment with Lab","Research","2011"
"0000078387","","0000000191","CHEM","","22","5","7","2","8","","Muth, Greg W.","{'fsnum': '14961', 'name': 'Muth, Greg W.'}","100","24","","","","","A Matter of Environ Lab","","124","{'day': 'Tu', 'end': '15:30', 'location': 'RNS 454', 'start': '12:30'};{'day': 'We', 'end': '15:30', 'location': 'RNS 454', 'start': '12:30'};{'day': 'Th', 'end': '15:30', 'location': 'RNS 454', 'start': '12:30'}","False","","","2","C","20112","","Lab","2011"
"0000078743","1.0","0000000198","CHEM","Students study the structure, bonding, and reactions of compounds containing metal-carbon bonds. Special topics include applications of organometallic chemistry to the synthesis of organic compounds, homogeneous catalysis, and biochemistry. Examples illustrate organometallic chemistry as a bridge between organic and inorganic chemistry. Students use bibliographic and electronic searching software to prepare research papers based on the current literature. Prerequisite: Chemistry 247. Offered during Interim.","12","0","1","7","4","WRI","Kalyani, Dipannita","{'fsnum': '22808', 'name': 'Kalyani, Dipannita'}","200","16","","","","","Organometallic Chem","","252","{'day': 'Mo', 'end': '15:00', 'location': 'RNS 435', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'RNS 435', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'RNS 435', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'RNS 435', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'RNS 435', 'start': '13:00'}","False","Chemistry 247. Offered during Interim.","","2","C","20112","Organometallic Chemistry","Research","2011"
"0000080614","1.0","0000000203","CHEM","In this course students gain an appreciation for the drug development process, including how natural products are isolated, how their structures relate to activities, and how research into the mechanism of disease leads to the targeted development of drugs. Issues relating to medicinal chemistry in a developing-world context, medicinal plants, and the chemical basis of folk medicine are discussed. Prerequisites: Chemistry 248 and 254. Offered alternate years during Interim. Counts toward biomedical studies concentration.","16","0","8","0","8","","Hanson, Robert","{'fsnum': '3090', 'name': 'Hanson, Robert'}","200","16","","","","","Med Chem in Jamaica","This is an off-campus course.","260","","False","Prerequisites: Chemistry 248 and 254. Offered alternate years during Interim. Counts toward biomedical studies concentration.","","2","C","20112","Medicinal Chemistry in Jamaica: An International Perspective","Research","2011"
"0000078395","1.0","0000000204","CHEM","","1","0","1","0","0","","Beussman, Douglas J.","{'fsnum': '15745', 'name': 'Beussman, Douglas J.'}","200","","","","","","Academic Internship","","294","","True","","","2","C","20112","Internship","Research","2011"
"0000078648","1.0","0000000205","CHEM","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","IS/","","298","","False","","","2","O","20112","Independent Study","Research","2011"
"0000081435","1.0","0000000215","CHEM","In the laboratory, students investigate and identify organic compounds, singly and in mixtures. Lectures and discussion sessions investigate various spectroscopic methods and their applications to the elucidation of the structure of organic compounds. Prerequisite: Chemistry 248 and 254. Offered during Interim.","7","0","3","0","4","","Gittins, Peter J.","{'fsnum': '21144', 'name': 'Gittins, Peter J.'}","300","12","","","","","Organic Analys/Theory","Lab time to be arranged.                                                        ;Students in Chemistry 380 must also register for lab Chemistry 380 L.","380","{'day': 'Mo', 'end': '12:40', 'location': 'RNS 435', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RNS 435', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'RNS 435', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'RNS 435', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RNS 435', 'start': '22:40'}","False","Chemistry 248 and 254. Offered during Interim.","","2","O","20112","Organic Analysis and Theory","Research","2011"
"0000081436","","0000000216","CHEM","","7","0","3","0","4","","Gittins, Peter J.","{'fsnum': '21144', 'name': 'Gittins, Peter J.'}","300","12","","","","","Organic Analys/Theory Lab","","380","","False","","","2","O","20112","","Lab","2011"
"0000078396","1.0","0000000222","CHEM","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","Academic Internship","","394","","True","","","2","C","20112","Internship","Research","2011"
"0000078630","1.0","0000000223","CHEM","","1","0","0","0","1","","Beussman, Douglas J.","{'fsnum': '15745', 'name': 'Beussman, Douglas J.'}","300","","","","","","IR/GS-MS of Human Scent","","398","","False","","","2","O","20112","Independent Research","Research","2011"
"0000085585","1.0","0000000223","CHEM","","0","0","0","0","0","","Beussman, Douglas J.","{'fsnum': '15745', 'name': 'Beussman, Douglas J.'}","300","","","","","","IR/Organomet Synthesis","","398","","False","","A","2","O","20112","Independent Research","Research","2011"
"0000085594","1.0","0000000223","CHEM","","1","0","0","0","1","WRI","Klein, Jennifer C.","{'fsnum': '21990', 'name': 'Klein, Jennifer C.'}","300","","","","","","IR/Molecular Dynamics","","398","","False","","B","2","O","20112","Independent Research","Research","2011"
"0000085601","1.0","0000000223","CHEM","","1","0","1","0","0","","Beussman, Douglas J.","{'fsnum': '15745', 'name': 'Beussman, Douglas J.'}","300","","","","","","IR/Maldi-TOF Proteomics","","398","","False","","C","2","O","20112","Independent Research","Research","2011"
"0000078399","1.0","0000000248","CHIN","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","Academic Internship","","294","","True","","","2","C","20112","","Research","2011"
"0000078650","1.0","0000000249","CHIN","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","IS/","","298","","False","","","2","O","20112","Independent Study","Research","2011"
"0000078400","1.0","0000000251","CHIN","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","Academic Internship","","394","","True","","","2","C","20112","","Research","2011"
"0000078592","1.0","0000000252","CHIN","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","IR/","","398","","False","","","2","O","20112","Independent Research","Research","2011"
"0000082416","1.0","0000022438","CLASS","This course introduces a variety of documents (both literary and artistic) to investigate cultural interactions between ancient Greece and the East in the first millennium BCE. By studying the mythological Trojan War, the Persian War, and Alexander the Great's decade of campaigns, students consider how the ancient Greeks related to the alien cultures with which they were in continual contact: what did it mean to be ""Greek"" or ""barbarian"" in the ancient world? Offered periodically during Interim. Counts towards ancient studies major.","27","5","1","15","6","HWC","Caldesi-Valeri, Valerio","{'fsnum': '21949', 'name': 'Caldesi-Valeri, Valerio'}","100","30","","","","","W Greeks & E Barbarians","","121","{'day': 'Mo', 'end': '15:00', 'location': 'TOH 214', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'TOH 214', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'TOH 214', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'TOH 214', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'TOH 214', 'start': '13:00'}","False","False","","2","C","20112","""Western"" Greeks and Eastern ""Barbarians"" in Antiquity","Research","2011"
"0000080402","1.0","0000000228","CLASS","Ovid was the most witty and popular Roman poet of his time, and his 12,000-line Metamorphoses has influenced more European literature and art than any other classical Latin text. By analyzing two modern English translations and studying other poems, stories, and artwork based on the Metamorphoses, students gain an understanding of the nature of Ovid's storytelling and the power that it has exerted on our cultural tradition. Offered periodically during Interim. Counts towards ancient studies major.","26","6","6","10","4","ALS-L","Brunelle, Christopher M.","{'fsnum': '14999', 'name': 'Brunelle, Christopher M.'}","100","30","","","","","The Neverending Myth","","129","{'day': 'Mo', 'end': '12:40', 'location': 'TOH 308', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 308', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 308', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 308', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 308', 'start': '22:40'}","False","False","","2","C","20112","The Neverending Myth: Ovid's Metamorphoses","Research","2011"
"0000078530","1.0","0000000232","CLASS","This course introduces students to the history and art of ancient Greece. It covers more than two thousand years of Greek civilization, from the bronze age through the archaic, classical, and Hellenistic periods. The itinerary takes students to every major region of Greece, with extended stays in Athens, Crete, and the Peloponnese. When not visiting museums and archaeological sites and learning about ancient Greek culture, students have the opportunity to experience modern Greek culture as well. Offered annually. Counts towards ancient studies major.","31","0","11","12","8","ALS-A;HWC","Groton, Anne","{'fsnum': '2771', 'name': 'Groton, Anne'}","200","30","","","","","Class Studies Greece","This is an off-campus course.","251","","False","False","","2","C","20112","Classical Studies in Greece","Research","2011"
"0000078397","1.0","0000000233","CLASS","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","Academic Internship","","294","","True","","","2","C","20112","","Research","2011"
"0000078649","1.0","0000000234","CLASS","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","IS/","","298","","False","","","2","O","20112","Independent Study","Research","2011"
"0000078398","1.0","0000000235","CLASS","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","Academic Internship","","394","","True","","","2","C","20112","","Research","2011"
"0000078624","1.0","0000000236","CLASS","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","IR/","","398","","False","","","2","O","20112","Independent Research","Research","2011"
"0000078403","1.0","0000000299","CSCI","This is an intermediate-level version of Computer Science 394.","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","Academic Internship","","294","","True","False","","2","C","20112","Internship","Research","2011"
"0000078652","1.0","0000000300","CSCI","","1","0","0","0","1","","Brown, Richard","{'fsnum': '806', 'name': 'Brown, Richard'}","200","","","","","","IS/Pll Design Patterns","","298","","False","","","2","O","20112","Independent Study","Research","2011"
"0000080581","1.0","0000000304","CSCI","This course is devoted to team research/development projects, employing established software development methodologies. Projects frequently have an interdisciplinary nature, involving consultation with faculty and/or students in other fields, and taking advantage of the particular backgrounds of team members. One or more research papers, posters, etc., on results are ordinarily expected. Prerequisites: Two or more core courses in computer science or permission of instructor. Offered alternate years.","20","1","5","4","10","","Hall-Holt, Olaf A.","{'fsnum': '16583', 'name': 'Hall-Holt, Olaf A.'}","300","15","","","","","Advanced Team Project","","350","{'day': 'Mo', 'end': '15:00', 'location': 'RNS 203', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'RNS 203', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'RNS 203', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'RNS 203', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'RNS 203', 'start': '13:00'};{'day': 'Mo', 'end': '10:00', 'location': 'RNS 203', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'RNS 203', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'RNS 203', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'RNS 203', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'RNS 203', 'start': '08:00'}","False","Prerequisites: Two or more core courses in computer science or permission of instructor. Offered alternate years.","","2","C","20112","","Research","2011"
"0000078404","1.0","0000000306","CSCI","Students gain experience in computer-industry positions. Projects have included contributions to team programming, implementation of solid modeling (NURBS), documentation, business applications of computing, and applications of computer graphics in medical research. Internship experiences (whether for credit or not) are strongly encouraged for anyone considering a career in computing.","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","Academic Internship","","394","","True","False","","2","C","20112","Internship","Research","2011"
"0000078594","1.0","0000000307","CSCI","Recent projects, usually executed by individuals and coordinated with ongoing undergraduate research projects, include cluster-assisted computer vision for robots, parallel computing in computer science education, neural networks, applications of genetic algorithms to scheduling, computational Bayesian image reconstruction, and design of software to assist choreographers.","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","IR/","","398","","False","False","","2","O","20112","Independent Research","Research","2011"
"0000078407","1.0","0000000374","DANCE","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","Academic Internship","","294","","True","","","2","C","20112","Internship","Research","2011"
"0000078653","1.0","0000000375","DANCE","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","IS/","","298","","False","","","2","O","20112","Independent Study","Research","2011"
"0000078408","1.0","0000000377","DANCE","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","Academic Internship","","394","","True","","","2","C","20112","Internship","Research","2011"
"0000078595","1.0","0000000378","DANCE","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","IR/","","398","","False","","","2","O","20112","Independent Research","Research","2011"
"0000085319","1.0","0000025187","ECON","This course explores the changing structure of American business, the role of the individual in business development, and the challenges and opportunities that the corporate system poses for individuals, government, and society in general. The course uses basic economic concepts but does not require extensive knowledge of economic theory. The course follows a topics-based approach, considering the evolution of business and contemporary issues confronting corporations. Class discussions, small group activities, and guest speakers provide a varied pedagogical approach. Offered occasionally during Interim.","22","13","2","2","5","HBS","Dalgaard, Bruce","{'fsnum': '1333', 'name': 'Dalgaard, Bruce'}","100","19","","","","","American Business","","114","{'day': 'Mo', 'end': '12:40', 'location': 'TOH 212', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'TOH 212', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'TOH 212', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'TOH 212', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'TOH 212', 'start': '22:40'}","False","False","","2","C","20112","Development of American Business","Research","2011"
"0000078401","1.0","0000000276","ECON","","2","0","1","0","1","","Soderlind, Steve","{'fsnum': '7636', 'name': 'Soderlind, Steve'}","200","","","","","","Academic Internship","","294","","True","","","2","C","20112","","Research","2011"
"0000078651","1.0","0000000277","ECON","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","","","","","","IS/","","298","","False","","","2","O","20112","Independent Study","Research","2011"
"0000085564","1.0","0000000277","ECON","","1","0","1","0","0","WRI","Pomponio, Xun","{'fsnum': '6399', 'name': 'Pomponio, Xun'}","200","","","","","","IS/Rural China Growth","","298","","False","","A","2","O","20112","Independent Study","Research","2011"
"0000078402","1.0","0000000284","ECON","Academic Internship.","1","0","1","0","0","","Soderlind, Steve","{'fsnum': '7636', 'name': 'Soderlind, Steve'}","300","","","","","","Academic Internship","","394","","True","False","","2","C","20112","","Research","2011"
"0000078593","1.0","0000000285","ECON","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","IR/","","398","","False","","","2","O","20112","Independent Research","Research","2011"
"0000078767","1.0","0000000308","EDUC","In this course, students examine how schools and communities in the Twin Cities interact to provide support and developmental opportunities for school-age children. Through lectures, readings, discussions, field trips, and in-school and co-curricular placements, students gain an understanding and awareness of how race, class, ethnicity, national origin, and gender shape the complex character of urban youth and schools. Students spend one week in orientation activities on campus and two weeks in the Twin Cities. During the time in the Twin Cities, St. Olaf students participate as tutors and classroom assistants during the school day and then assist in various after-school and community programs. The last week of Interim is spent back on campus discussing the experience. Counts toward major: ARMS. Counts toward concentration: ARMS. Fulfills Education 382: Human Relations requirement. Open to first-year students. Offered during Interim. Counts towards ARMS and American studies majors and ARMS concentration.","20","9","0","3","8","MCD;MCS-D","McDonald, Eric","{'fsnum': '18464', 'name': 'McDonald, Eric'}","100","25","","0","","0","Schools & Communities","Open to First-Year Students and Sophomores only.                                ;Admission by interview.","170","{'day': 'Mo', 'end': '10:00', 'location': 'BC 143', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'BC 143', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'BC 143', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'BC 143', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'BC 143', 'start': '08:00'};{'day': 'Mo', 'end': '12:40', 'location': 'BC 143', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'BC 143', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'BC 143', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'BC 143', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'BC 143', 'start': '22:40'}","True","False","","2","C","20112","Urban Schools & Communities","Research","2011"
"0000078405","1.0","0000000313","EDUC","","1","0","0","0","1","","Kelly, Maria L.","{'fsnum': '10032', 'name': 'Kelly, Maria L.'}","200","","","","","","Academic Internship","","294","","True","","","2","C","20112","","Research","2011"
"0000078701","1.0","0000000314","EDUC","","1","0","0","0","1","","McClure, Robert W.","{'fsnum': '16582', 'name': 'McClure, Robert W.'}","200","","","","","","IS/Human Geog/Peace Acad.","","298","","False","","","2","O","20112","Independent Study","Research","2011"
"0000078719","1.0","0000000338","EDUC","Students examine the influence of race, class and multiculturalism in American schools by participating as teachers' assistants and tutors in two distinctly different K-12 schools. Kamehameha, in Honolulu, is an affluent, urban, private, Hawaiian cultural immersion school. The Kailua Kona schools, on the big island, are rural, public, mixed-race environments. Students discover the challenges and benefits associated with teaching in a diverse racial, cultural and socio-economic environments. Through guest lectures, readings, field trips and seminars, students learn about the truly unique geographic and cultural setting of the Hawaiian islands. This environment makes an excellent framework to examine diversity on the mainland. Counts toward major: ARMS. Counts toward concentration: ARMS. Fulfills Education 382: Human Relations requirement. Prerequisite: Education 330 or Education 260, consent of instructor. Offered during Interim. Counts towards ARMS and American studies majors and ARMS concentration.","0","0","0","0","0","MCD;MCS-D","Campbell, Heather","{'fsnum': '903', 'name': 'Campbell, Heather'}","300","0","0","","","","Multi-Cult Ed Hawaii","This is an off-campus course.  Admission by interview.","378","","True","Education 330 or Education 260, consent of instructor. Offered during Interim. Counts towards ARMS and American studies majors and ARMS concentration.","","2","X","20112","Multicultural Education in Hawaii: Seminar and Practicum","Research","2011"
"0000078802","1.0","0000000339","EDUC","This program provides an opportunity for students to gain direct teaching experience by serving as an intern/paraprofessional for a teacher in a Minneapolis/St. Paul public school. The Interim will heighten students' sensitivities to the complexities of multicultural, urban education and provide exposure to models used to foster educational and personal success in diverse student populations. On/off-campus orientation will be followed by four weeks of full-time work in a classroom with a host teacher and participation in weekly seminars with the college instructor. Reading assignments, journals, and guest speakers will complement the experience. Counts toward major: ARMS. Fulfills Education 382: Human Relations Requirement. Prerequisite: Education 290 or consent of instructor. Apply through Education Department by Oct. 15. Offered during Interim. Counts towards ARMS major and concentration and American studies major.","19","0","7","0","12","MCD;MCS-D","Pfarr-Baker, Rosemary A.","{'fsnum': '10410', 'name': 'Pfarr-Baker, Rosemary A.'}","300","32","0","","","","Urban Sem & Practicum","Admission by interview.","379","","True","Education 290 or consent of instructor. Apply through Education Department by Oct. 15. Offered during Interim. Counts towards ARMS major and concentration and American studies major.","A","2","C","20112","Urban Education Practicum and Seminar","Research","2011"
"0000085380","1.0","0000000339","EDUC","This program provides an opportunity for students to gain direct teaching experience by serving as an intern/paraprofessional for a teacher in a Minneapolis/St. Paul public school. The Interim will heighten students' sensitivities to the complexities of multicultural, urban education and provide exposure to models used to foster educational and personal success in diverse student populations. On/off-campus orientation will be followed by four weeks of full-time work in a classroom with a host teacher and participation in weekly seminars with the college instructor. Reading assignments, journals, and guest speakers will complement the experience. Counts toward major: ARMS. Fulfills Education 382: Human Relations Requirement. Prerequisite: Education 290 or consent of instructor. Apply through Education Department by Oct. 15. Offered during Interim. Counts towards ARMS major and concentration and American studies major.","4","0","1","0","3","MCD;MCS-D","Campbell, Heather","{'fsnum': '903', 'name': 'Campbell, Heather'}","300","18","","","","","Urban Ed Practicum","Admission by interview.","379","","True","Education 290 or consent of instructor. Apply through Education Department by Oct. 15. Offered during Interim. Counts towards ARMS major and concentration and American studies major.","B","2","C","20112","Urban Education Practicum and Seminar","Research","2011"
"0000078406","1.0","0000000344","EDUC","","1","0","0","0","1","","Kelly, Maria L.","{'fsnum': '10032', 'name': 'Kelly, Maria L.'}","300","","","","","","Academic Internship","","394","","True","","","2","C","20112","Internship","Research","2011"
"0000078622","1.0","0000000345","EDUC","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","300","","","","","","IR/","","398","","False","","","2","O","20112","Independent Research","Research","2011"
"0000082436","1.0","0000000384","ENGL","This course introduces students to poetry from a range of perspectives including, but not limited to the poet's life; the application of categories of analysis such as race, gender, and nationality; poetry as literary craft; and the aesthetic appreciation of poems. To experience the literary medium of poetry in the fullest sense, students are required to write about, memorize, orally interpret/recite, and compose their own poetry.","30","29","0","0","1","ALS-L;ORC","Titus, Mary","{'fsnum': '8415', 'name': 'Titus, Mary'}","100","30","","","","","Intro to Poetry","","123","{'day': 'Mo', 'end': '12:40', 'location': 'RML 515', 'start': '22:40'};{'day': 'Tu', 'end': '12:40', 'location': 'RML 515', 'start': '22:40'};{'day': 'We', 'end': '12:40', 'location': 'RML 515', 'start': '22:40'};{'day': 'Th', 'end': '12:40', 'location': 'RML 515', 'start': '22:40'};{'day': 'Fr', 'end': '12:40', 'location': 'RML 515', 'start': '22:40'}","False","False","","2","C","20112","Introduction to Poetry","Research","2011"
"0000080622","1.0","0000000385","ENGL","This course introduces students to literary analysis through dramatic texts and performance. Activities may include trips to see local productions, student in-class performances, staged readings, and viewing filmed productions. Plays are drawn from varied genres, two or more historical periods, and both traditional and experimental approaches.","30","10","9","4","7","ALS-L;ORC","Naito, Jon T.","{'fsnum': '21893', 'name': 'Naito, Jon T.'}","100","30","","","","","Intro to Drama","","124","{'day': 'Mo', 'end': '15:00', 'location': 'RML 515', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'RML 515', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'RML 515', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'RML 515', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'RML 515', 'start': '13:00'}","False","False","","2","C","20112","Introduction to Drama","Research","2011"
"0000080711","1.0","0000000421","ENGL","Students will study selected writers of the Eastern Caribbean islands of Barbados, Trinidad, Saint Lucia and others. The study of literature is supplemented by guest lectures and speakers, as well as field trips to sites of cultural and environmental interest. Accommodation includes stays in private homes. Prerequisite: FYW. Offered in alternate years during Interim.","22","0","15","1","6","ALS-L;MCG","Cherewatuk, Karen","{'fsnum': '1076', 'name': 'Cherewatuk, Karen'}","200","24","","","","","Lit Eastern Caribbean","This is an off-campus course.","212","","False","FYW. Offered in alternate years during Interim.","","2","C","20112","Literature of the Eastern Caribbean","Research","2011"
"0000085320","1.0","0000025192","ENGL","This course examines the Beat movement in American literature and culture from its emergence","24","6","5","7","6","ALS-L","Wells, Colin","{'fsnum': '8973', 'name': 'Wells, Colin'}","200","30","","","","","Beat Generation","","261","{'day': 'Mo', 'end': '15:00', 'location': 'RML 525', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'RML 525', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'RML 525', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'RML 525', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'RML 525', 'start': '13:00'}","False","False","","2","C","20112","The Beat Generation","Research","2011"
