"clbid","credits","crsid","department","description","enrolled","enrollment_fy","enrollment_jr","enrollment_so","enrollment_sr","gereqs","instructors","instructors_full","level","max","max_fy","max_jr","max_so","max_sr","name","notes","number","offerings","pn","prerequisites","section","semester","status","term","title","type","year"
"0000170449","1.0","0000000239","CHIN","Second semester of the two elementary courses, designed for those who have completed CHIN 111 or with equivalent backgrounds. It aims to further develop basic Mandarin skills, such as speaking, listening, reading, writing, and knowledge of Chinese culture and society. Students should achieve the Novice High to Intermediate Low level on the ACTFL proficiency scale, identifying about 300 characters upon completion of this course. Students attend three classes and one laboratory weekly. Offered annually in the spring semester. Prerequisite: CHIN 111 or placement.","0","0","0","0","0","","Zhou, Ying","{'fsnum': '26220', 'name': 'Zhou, Ying'}","100","20","","","","","Beginning Chinese II","Students in CHIN 112A must also register for CHIN 112 Lab.","112","{'day': 'Mo', 'end': '12:45', 'location': 'TBA', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'TBA', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'TBA', 'start': '23:50'}","False","CHIN 111 or placement.","A","3","O","20263","","Research","2026"
"0000170450","1.0","0000000239","CHIN","Second semester of the two elementary courses, designed for those who have completed CHIN 111 or with equivalent backgrounds. It aims to further develop basic Mandarin skills, such as speaking, listening, reading, writing, and knowledge of Chinese culture and society. Students should achieve the Novice High to Intermediate Low level on the ACTFL proficiency scale, identifying about 300 characters upon completion of this course. Students attend three classes and one laboratory weekly. Offered annually in the spring semester. Prerequisite: CHIN 111 or placement.","0","0","0","0","0","","Zhou, Ying","{'fsnum': '26220', 'name': 'Zhou, Ying'}","100","24","","","","","Beginning Chinese II","Students in CHIN 112B must also register for CHIN 112 lab.","112","{'day': 'Mo', 'end': '13:50', 'location': 'TBA', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'TBA', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'TBA', 'start': '12:55'}","False","CHIN 111 or placement.","B","3","O","20263","","Research","2026"
"0000172231","","0000000240","CHIN","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","100","20","","","","","Beginning Chinese II Lab","","112","{'day': 'Tu', 'end': '14:45', 'location': 'TBA', 'start': '13:20'}","False","","B","3","O","20263","","Lab","2026"
"0000170451","","0000000240","CHIN","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","100","20","","","","","Beginning Chinese II Lab","Chinese labs meeting times are now flexible and will be determined by the       ;availability of the leaders and students.","112","{'day': 'Tu', 'end': '13:10', 'location': 'TBA', 'start': '23:45'}","False","","A","3","O","20263","","Lab","2026"
"0000170820","1.0","0000000243","CHIN","This course is for students who have successfully completed CHIN 231 or students with equivalent previous Chinese learning experiences. It aims to further enhance students' proficiency in all four language skills (speaking, listening, reading, and writing) as well as knowledge of various Chinese communities and cross-cultural communications. Students should achieve the Intermediate Medium/High level on the ACTFL proficiency scale. Students attend three classes and one laboratory weekly. Offered annually in the spring semester. Prerequisite: CHIN 231 or placement.","0","0","0","0","0","FOL-C;WLC","Shih, Hsiang-Lin","{'fsnum': '25327', 'name': 'Shih, Hsiang-Lin'}","200","20","","","","","Intermed Chinese II","Students in Chinese 232A must also register for Chinese 232 lab.","232","{'day': 'Mo', 'end': '12:45', 'location': 'TBA', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'TBA', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'TBA', 'start': '23:50'}","False","CHIN 231 or placement.","A","3","O","20263","Intermediate Chinese II","Research","2026"
"0000172232","","0000000244","CHIN","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","20","","","","","Intermed Chinese II Lab","","232","{'day': 'Th', 'end': '15:35', 'location': 'TBA', 'start': '14:15'}","False","","B","3","O","20263","","Lab","2026"
"0000170822","","0000000244","CHIN","","0","0","0","0","0","","Staff","{'fsnum': '', 'name': 'Staff'}","200","20","","","","","Intermed Chinese II Lab","Chinese labs meeting times are now flexible and will be determined by the       ;availability of the leaders and the registered students.","232","{'day': 'Th', 'end': '14:05', 'location': 'TBA', 'start': '12:45'}","False","","A","3","O","20263","","Lab","2026"
"0000171279","1.0","0000000246","CHIN","This course provides continued practice in speaking, reading, and writing at the third year-level. Our text introduces students to Chinese geography and history and modern written style. Conducted entirely in Chinese. Offered annually in the spring semester. Prerequisite: CHIN 301 or placement.","0","0","0","0","0","FOL-C;WLC","Bi, Hui","{'fsnum': '25359', 'name': 'Bi, Hui'}","300","20","","","","","Third-Year Chinese II","Please note the recent time change.","302","{'day': 'Mo', 'end': '13:50', 'location': 'TBA', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'TBA', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'TBA', 'start': '12:55'}","False","CHIN 301 or placement.","","3","O","20263","","Research","2026"
"0000170558","1.0","0000021396","CHIN","This advanced Chinese language course aims to develop students' language proficiency and introduce students to various aspects of contemporary Chinese social life and culture. Course materials include films with excerpts of written scripts, newspapers, television, and essays related to the unit topics. Classroom activities include lectures, language drills, discussions, debates, presentations, and performances. Taught in Chinese. Offered annually. Prerequisite: CHIN 302 or placement.","0","0","0","0","0","","Bi, Hui","{'fsnum': '25359', 'name': 'Bi, Hui'}","300","18","","","","","Chinese Lang/Soc/Media","","351","{'day': 'Mo', 'end': '14:55', 'location': 'TBA', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'TBA', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'TBA', 'start': '14:00'}","False","CHIN 302 or placement.","","3","O","20263","Chinese Language and Society through the Media","Research","2026"
"0000171811","1.0","0000034972","CLASS","This course explores life, death, and entertainment in the ancient world, particularly Rome. Students focus especially on how and why people take part in sporting events and on how sport intersected with gender, social class, and economics. Topics include the history of sport, enslavement and marginal groups, demography, gladiatorial events, and entertainment and politics. The primary focus of the course is the interpretation of ancient sources, but students also evaluate modern views of ancient entertainment. Offered periodically in the fall or the spring semester.","0","0","0","0","0","GHS;HWC","Steed, Kathryn L.","{'fsnum': '31163', 'name': 'Steed, Kathryn L.'}","200","25","","","","","Sports in the Ancient World","","260","{'day': 'Tu', 'end': '13:10', 'location': 'TBA', 'start': '23:45'};{'day': 'Th', 'end': '14:05', 'location': 'TBA', 'start': '12:45'}","False","False","","3","O","20263","Sports and Recreation in the Ancient World","Research","2026"
"0000171812","1.0","0000038370","CLASS","This course combines close study of ancient texts (in English translation) with wide-ranging discussions of literary, historical, and cultural questions. Students have the opportunity to read selections from one or more genres of Greek and/or Latin literature while exploring a topic chosen by the instructor. Analytical writing assignments lead to a deeper understanding of the creative process and encourage thoughtful reflection on the re-creating and repurposing of the original texts by later authors and artists. Offered annually in the spring semester. Satisfies WIM for ancient studies, classics, Greek, and Latin majors. Prerequisite: WAC (any course satisfying Writing Across the Curriculum) or permission of instructor.","0","0","0","0","0","ALS-L;CRE;WRI","Merrill, Frances","{'fsnum': '9006334', 'name': 'Merrill, Frances'}","300","25","","","","","Topics in Classical Studies","","370","{'day': 'Tu', 'end': '14:45', 'location': 'TBA', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'TBA', 'start': '14:15'}","False","WAC (any course satisfying Writing Across the Curriculum) or permission of instructor.","","3","O","20263","","Research","2026"
"0000171084","1.0","0000000287","CSCI","This course introduces students to computer science (CS), a field devoted to creative problem solving with computers, and its applications to other disciplines. Students explore fundamental concepts, including iteration, recursion, object-oriented software design, algorithm efficiency, levels of naming, and computing ethics. Students apply these concepts daily in hands-on homework exercises relevant to fields in the arts, humanities (including digital humanities computations), social sciences, and natural sciences. Includes a team project applying CS to a chosen discipline. No prior experience with programming is expected or required. Offered each semester. One of CSCI 121, CSCI 125, or CSCI 251 counts toward applied linguistics concentration.","0","0","0","0","0","AQR;MAR;QCR","Drake, Daniel","{'fsnum': '9006346', 'name': 'Drake, Daniel'}","100","24","","","","","Principles Comp Sci","","121","{'day': 'Mo', 'end': '10:00', 'location': 'TBA', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'TBA', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'TBA', 'start': '09:05'}","False","False","A","3","O","20263","Principles of Computer Science","Research","2026"
"0000171083","1.0","0000000287","CSCI","This course introduces students to computer science (CS), a field devoted to creative problem solving with computers, and its applications to other disciplines. Students explore fundamental concepts, including iteration, recursion, object-oriented software design, algorithm efficiency, levels of naming, and computing ethics. Students apply these concepts daily in hands-on homework exercises relevant to fields in the arts, humanities (including digital humanities computations), social sciences, and natural sciences. Includes a team project applying CS to a chosen discipline. No prior experience with programming is expected or required. Offered each semester. One of CSCI 121, CSCI 125, or CSCI 251 counts toward applied linguistics concentration.","0","0","0","0","0","AQR;MAR;QCR","Mandery, Kim","{'fsnum': '34040', 'name': 'Mandery, Kim'}","100","24","","","","","Principles Comp Sci","","121","{'day': 'Tu', 'end': '11:00', 'location': 'TBA', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'TBA', 'start': '09:30'}","False","False","B","3","O","20263","Principles of Computer Science","Research","2026"
"0000171981","1.0","0000034973","CSCI","Students explore special topics in computer science. Topics may vary from year-to-year. May be repeated if topics are different. Offered periodically. Prerequisite: permission of instructor.","0","0","0","0","0","","Lynn, Melissa K.","{'fsnum': '35039', 'name': 'Lynn, Melissa K.'}","200","20","","","","","Top: Front-End Web Development","Prerequisite: CSCI 251.","200","{'day': 'Mo', 'end': '14:55', 'location': 'TBA', 'start': '14:00'};{'day': 'We', 'end': '14:55', 'location': 'TBA', 'start': '14:00'};{'day': 'Fr', 'end': '14:55', 'location': 'TBA', 'start': '14:00'}","False","permission of instructor.","","3","O","20263","Topics in Computer Science","Topic","2026"
"0000170857","1.0","0000036262","CSCI","This course introduces students to the C++ programming language and common data structures. Students develop their understanding of how machines store and operate on data, down to the individual bits. Students learn about storage space and run-time requirements of common data structures, including stacks, queues, linked lists, and trees. Combined with their deeper understanding of how the computer processes data, students analyze programs for efficiency and to apply the right data structure for specific scenarios. Offered each semester. Prerequisite: CSCI 121 or CSCI 125 or PHYS 130 or permission of instructor.","0","0","0","0","0","","Lynn, Melissa K.","{'fsnum': '35039', 'name': 'Lynn, Melissa K.'}","200","24","","3","10","3","Intro to Data Structures in C++","This course has class-year limits.","221","{'day': 'Mo', 'end': '12:45', 'location': 'TBA', 'start': '23:50'};{'day': 'We', 'end': '12:45', 'location': 'TBA', 'start': '23:50'};{'day': 'Fr', 'end': '12:45', 'location': 'TBA', 'start': '23:50'}","False","CSCI 121 or CSCI 125 or PHYS 130 or permission of instructor.","","3","O","20263","Introduction to Data Structures in C++","Research","2026"
"0000170716","1.0","0000000291","CSCI","This course explores computer hardware and how the code we write uses it, taught through in-class labs and daily assignments. Topics include an introduction to computer systems, computer organization and architecture, the component-level design of computer hardware, forms of parallelism, machine-level implementation of programming language features, memory organization, logic circuits, data representation, assembly programming, and a brief introduction to networking and cloud computing. Offered each semester. Prerequisite: CSCI 221 or permission of instructor.","0","0","0","0","0","","Fyfe, Charles A.","{'fsnum': '18425', 'name': 'Fyfe, Charles A.'}","200","24","","20","","4","Hardware Design","Prerequisite: CSCI 221.                                                         ;This course has class-year limits.","241","{'day': 'Tu', 'end': '11:00', 'location': 'RNS 203', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'RNS 203', 'start': '09:30'}","False","CSCI 221 or permission of instructor.","","3","O","20263","","Research","2026"
"0000171222","1.0","0000000292","CSCI","This course provides an introduction to the structure and creation of computer software, using the C++ programming language and emphasizing object-oriented programming and structured collaborative software-development methodology. Concepts and skills are applied in a substantial multi-week team project. Topics include object-oriented programming, specification, programmed memory management, indirect addressing, tools including team software process, software design strategies, and elementary ethical analysis of software systems. Offered each semester. Prerequisite: CSCI 221 or permission of instructor.","0","0","0","0","0","","Hall-Holt, Olaf A.","{'fsnum': '16583', 'name': 'Hall-Holt, Olaf A.'}","200","24","","4","","0","Software Design","Prerequisite:  CSCI 221.                                                        ;This course has class-year limits.","251","{'day': 'Mo', 'end': '10:00', 'location': 'RNS 203', 'start': '09:05'};{'day': 'We', 'end': '10:00', 'location': 'RNS 203', 'start': '09:05'};{'day': 'Fr', 'end': '10:00', 'location': 'RNS 203', 'start': '09:05'}","False","CSCI 221 or permission of instructor.","","3","O","20263","Software Design and Implementation","Research","2026"
"0000170645","1.0","0000000295","CSCI","The software we design has real effects in people's lives. This course explores the ethical and social considerations inherent in computer-based systems, develops skills in thinking about those considerations and in collecting data to determine their effects, and expands students' abilities to integrate these issues and skills into software development procedures. Coursework uses case studies and surveys topics such as professional and ethical responsibilities, risk, liability, intellectual property, privacy, computer crime, and AI ethics. Offered each semester. Prerequisite: CSCI 251 or permission of instructor.","0","0","0","0","0","EIN;ERC;OEP;ORC;WRI","Drake, Daniel","{'fsnum': '9006346', 'name': 'Drake, Daniel'}","200","20","","","","","Ethical Issues in Software Design","Prerequisite: CSCI 251.","263","{'day': 'Mo', 'end': '11:40', 'location': 'TBA', 'start': '10:45'};{'day': 'We', 'end': '11:40', 'location': 'TBA', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'TBA', 'start': '10:45'}","False","CSCI 251 or permission of instructor.","","3","O","20263","","Research","2026"
"0000171982","1.0","0000000296","CSCI","This course examines the features of modern operating systems, including detailed consideration of Linux and other example systems. Projects range from system-level programming and multithreaded network programming to kernel modifications. Topics include operating system principles, implementation as system calls, process scheduling and dispatch, concurrency, inter-process communication, programming with threads and sockets, low-level memory management, device management, file systems, security and protection mechanisms, virtual machines, and kernel programming. Offered periodically. Prerequisites: completion of or concurrent enrollment in CSCI 241 and CSCI 251, or permission of instructor.","0","0","0","0","0","","Leeson, Will E.","{'fsnum': '9002459', 'name': 'Leeson, Will E.'}","200","20","","","","","Operating Systems","Prerequisite: CSCI 241.","273","{'day': 'Mo', 'end': '08:55', 'location': 'TBA', 'start': '08:00'};{'day': 'We', 'end': '08:55', 'location': 'TBA', 'start': '08:00'};{'day': 'Fr', 'end': '08:55', 'location': 'TBA', 'start': '08:00'}","False","Prerequisites: completion of or concurrent enrollment in CSCI 241 and CSCI 251, or permission of instructor.","","3","O","20263","","Research","2026"
"0000171278","1.0","0000000290","CSCI","Students learn about formal languages, automata, and other topics concerned with the theoretical basis and limitations of computation. The course covers automata theory including regular languages and context-free languages, computability theory, complexity theory including classes P and NP, and cryptographic algorithms. Offered periodically. Prerequisite: a proof writing course (such as MATH 234, MATH 244, or MATH 252) and computer science major or permission of instructor.","0","0","0","0","0","","Wright, Matthew","{'fsnum': '27194', 'name': 'Wright, Matthew'}","300","20","","","","","Theory of Computation","","333","{'day': 'Tu', 'end': '13:10', 'location': 'TBA', 'start': '23:45'};{'day': 'Th', 'end': '14:05', 'location': 'TBA', 'start': '12:45'}","False","a proof writing course (such as MATH 234, MATH 244, or MATH 252) and computer science major or permission of instructor.","","3","O","20263","","Research","2026"
"0000170406","1.0","0000036266","CSCI","This course surveys standard topics in the study of algorithms, with an emphasis on complexity analysis and implementation experience. Topics include asymptotic analysis, searching and sorting, divide and conquer, basic graph algorithms, greedy algorithms, dynamic programming, and NP-complete problems. Offered each semester. Prerequisites: MATH 234 and CSCI 251, or consent of the instructor.","0","0","0","0","0","","Hall-Holt, Olaf A.","{'fsnum': '16583', 'name': 'Hall-Holt, Olaf A.'}","300","18","","","","","Analysis of Algorithms","Prerequisite: CSCI 251 and Math 234.","353","{'day': 'Mo', 'end': '13:50', 'location': 'TBA', 'start': '12:55'};{'day': 'We', 'end': '13:50', 'location': 'TBA', 'start': '12:55'};{'day': 'Fr', 'end': '13:50', 'location': 'TBA', 'start': '12:55'}","False","Prerequisites: MATH 234 and CSCI 251, or consent of the instructor.","","3","O","20263","","Research","2026"
"0000170684","1.0","0000037459","CSCI","Artificial intelligence is an extremely broad field in which the overarching goal is the creation of an autonomous agent with human-level capabilities. Students study the fundamental algorithms and techniques used to create agents with varying degrees of autonomy and function, including search algorithms, first-order logic, Bayesian networks and simple neural networks. Students learn how to represent problems for specific techniques, and how to select the best technique for a given problem. Offered annually. Prerequisites: CSCI 251 and MATH 234, or permission of instructor.","0","0","0","0","0","","Leeson, Will E.","{'fsnum': '9002459', 'name': 'Leeson, Will E.'}","300","20","","","","","Foundations of A.I.","Prerequisite: CSCI 251 and Math 234.","379","{'day': 'Tu', 'end': '09:25', 'location': 'RNS 202', 'start': '08:00'};{'day': 'Th', 'end': '09:20', 'location': 'RNS 202', 'start': '08:00'}","False","Prerequisites: CSCI 251 and MATH 234, or permission of instructor.","","3","O","20263","Foundations of Artificial Intelligence","Research","2026"
"0000170442","0.25","0000000347","DANCE","Ballroom classes are taught from a social and aesthetic perspective. In this course, students learn fundamental steps, rhythms, and styling in foxtrot, slow waltz, east coast swing, and cha cha. May be repeated with permission of instructor. P/N only. Offered each semester.","0","0","0","0","0","ACB;ALS-A;PHA;SPM","Kraabel, Ella","{'fsnum': '9005388', 'name': 'Kraabel, Ella'}","100","20","","","","","Ballroom I","This section is for Leads.","106","{'day': 'Tu', 'end': '11:00', 'location': 'CAD Studio 1', 'start': '10:05'};{'day': 'Th', 'end': '10:50', 'location': 'CAD Studio 1', 'start': '09:55'}","True","False","A","3","O","20263","","Research","2026"
"0000170443","0.25","0000000347","DANCE","Ballroom classes are taught from a social and aesthetic perspective. In this course, students learn fundamental steps, rhythms, and styling in foxtrot, slow waltz, east coast swing, and cha cha. May be repeated with permission of instructor. P/N only. Offered each semester.","0","0","0","0","0","ACB;ALS-A;PHA;SPM","Kraabel, Ella","{'fsnum': '9005388', 'name': 'Kraabel, Ella'}","100","20","","","","","Ballroom I","This section is for Follows.","106","{'day': 'Tu', 'end': '11:00', 'location': 'CAD Studio 1', 'start': '10:05'};{'day': 'Th', 'end': '10:50', 'location': 'CAD Studio 1', 'start': '09:55'}","True","False","B","3","O","20263","","Research","2026"
"0000171298","0.25","0000030304","DANCE","Students explore dance genres that embody a strong rhythmic foundation. They experience rhythmic pattern as an organizing principle for the human body, an expressive capacity, and a social connector. Students investigate the cultural and social milieu from which dance genres emerge. Dance genres could include, hip hop, West African, Asian, and Caribbean dance forms, tap dance, or jazz dance. May be repeated. P/N only. Offered each semester.","0","0","0","0","0","ACB;ALS-A;SPM","Bangoura, Fode;McClusky, Whitney","{'fsnum': '35136', 'name': 'Bangoura, Fode'};{'fsnum': '35149', 'name': 'McClusky, Whitney'}","100","21","","","","","Top: Beginning West African Dance","","107","{'day': 'Tu', 'end': '12:45', 'location': 'CAD Studio 2', 'start': '23:50'};{'day': 'Th', 'end': '13:40', 'location': 'CAD Studio 2', 'start': '12:45'}","True","False","","3","O","20263","Topics in Rhythm in Dance","Topic","2026"
"0000172479","0.25","0000000349","DANCE","International dance classes emphasize dance in its varied cultural contexts. This course surveys vernacular/community dance from around the world with emphasis on European and Near Eastern forms. May be repeated. P/N only. Ticket/transportation fee required. Offered annually.","0","0","0","0","0","ACB;ALS-A;PHA;SPM","Conger, Andrea C.","{'fsnum': '28107', 'name': 'Conger, Andrea C.'}","100","17","","","","","International Dance I","","109","{'day': 'Tu', 'end': '14:55', 'location': 'TBA', 'start': '14:00'};{'day': 'Th', 'end': '15:35', 'location': 'TBA', 'start': '14:40'}","True","False","","3","O","20263","International Dance I: A Survey","Research","2026"
"0000170974","0.25","0000000351","DANCE","This course introduces modern dance as a style of dance and a dance aesthetic. It explores at a beginning level a range of movement vocabulary, body awareness, and creative process. Teaching faculty bring their individual movement backgrounds to the class content. May be repeated. P/N only. Offered each semester.","0","0","0","0","0","ACB;ALS-A;PHA;SPM","Evans, Brian J.","{'fsnum': '9005198', 'name': 'Evans, Brian J.'}","100","28","","","","","Modern Dance I","","111","{'day': 'Mo', 'end': '11:40', 'location': 'TBA', 'start': '10:45'};{'day': 'Fr', 'end': '11:40', 'location': 'TBA', 'start': '10:45'}","True","False","","3","O","20263","","Research","2026"
"0000170720","0.25","0000032554","DANCE","This course explores the dance techniques of Party Dances, which began being termed ""Hip Hop"" dance in the 1980s. As a transformation of styles with Africanist parentage, this course focuses on the rhythm and groove embedded by the New York beginnings of proper Hip Hop. The course exposes students to the influence of Hip Hop on various cultures through the study of Party Dances and urban styles from New York to California, 1980s to now. May be repeated. P/N only. Offered each semester.","0","0","0","0","0","ACB;ALS-A;SPM","Yang, Karen","{'fsnum': '36053', 'name': 'Yang, Karen'}","100","28","","","","","Hip Hop I","","113","{'day': 'Mo', 'end': '21:00', 'location': 'CAD Studio 1', 'start': '19:00'}","True","False","","3","O","20263","","Research","2026"
"0000171320","0.25","0000030305","DANCE","Students learn special topics in dance in a movement intensive environment. Students study the historical, social, and cultural context in which the dance topic emerged and currently functions and the physical and expressive capacities that distinguish it from other forms. Dance topics could include somatics, Gaga, contact improvisation, yoga, partnering, or aerial dance. Topics may vary from year to year. May be repeated. P/N only. Offered each semester. No prerequisite.","0","0","0","0","0","ACB;SPM","Bangoura, Fode;McClusky, Whitney","{'fsnum': '35136', 'name': 'Bangoura, Fode'};{'fsnum': '35149', 'name': 'McClusky, Whitney'}","100","28","","","","","Top: Intermed West African Dance","","141","{'day': 'Tu', 'end': '14:45', 'location': 'CAD Studio 1', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'CAD Studio 1', 'start': '14:15'}","True","False","A","3","O","20263","Topics in Movement Studies in Dance","Topic","2026"
"0000171321","0.25","0000030305","DANCE","Students learn special topics in dance in a movement intensive environment. Students study the historical, social, and cultural context in which the dance topic emerged and currently functions and the physical and expressive capacities that distinguish it from other forms. Dance topics could include somatics, Gaga, contact improvisation, yoga, partnering, or aerial dance. Topics may vary from year to year. May be repeated. P/N only. Offered each semester. No prerequisite.","0","0","0","0","0","ACB;SPM","Grotting, Karla","{'fsnum': '26263', 'name': 'Grotting, Karla'}","100","21","","","","","Top: Intermediate Jazz","Permission of instructor required.","141","{'day': 'Tu', 'end': '11:00', 'location': 'CAD Studio 2', 'start': '09:35'};{'day': 'Th', 'end': '10:50', 'location': 'CAD Studio 2', 'start': '09:30'}","True","False","B","3","O","20263","Topics in Movement Studies in Dance","Topic","2026"
"0000172233","1.0","0000000368","DANCE","Students learn, embody, and integrate elements of dance and film by engaging in the creative practice of making dance for the screen. Each student gains experience as a director, performer, videographer, editor, and critic in this collaborative learning community. Students discuss and analyze live movement studies, screen dances by peers and professionals, and relevant texts. Other technologies, such as 3D character animation and reactive/interactive technology, may be introduced. The class culminates with an evening public showing. Offered alternate years in the spring semester.","0","0","0","0","0","ALS-A;CRE","Johnson, Brianna R.","{'fsnum': '21558', 'name': 'Johnson, Brianna R.'}","100","16","","","","","Movement/Camera/Process","","150","{'day': 'Tu', 'end': '14:45', 'location': 'TBA', 'start': '13:20'};{'day': 'Th', 'end': '15:35', 'location': 'TBA', 'start': '14:15'}","False","False","","3","O","20263","Movement, the Camera, and the Creative Process","Research","2026"
"0000171376","","0000033667","DANCE","Veselica International Dance Ensemble introduces student performers and audiences to dance as a global art, expanding their awareness of the spectrum of dance forms and contexts in the world. Student performers develop skills by performing a variety of dance forms and experience the process of working together in an ensemble to create quality performances. Interested students can choreograph or stage international dance works, and members of the ensemble may also work with guest choreographers. The ensemble is open by audition to all students. P/N only. May be repeated.","0","0","0","0","0","","Conger, Andrea C.","{'fsnum': '28107', 'name': 'Conger, Andrea C.'}","100","15","","","","","Veselica Int'l Dance Ensemble","","170","","True","False","","3","O","20263","Veselica International Dance Ensemble","Research","2026"
"0000170577","","0000033666","DANCE","Companydance© is a student dance company offering a wide variety of performing opportunities. Companydance© strives to be inclusive and to accommodate the evolving interests, needs, and abilities of a broad spectrum of students (dance majors and non-majors), while encouraging student responsibility, creative collaboration, community building, and, of course, great dancing. To provide for the optimum growth and safety, each member is required to be concurrently enrolled in a dance movement-intensive class at an appropriate level. P/N only. May be repeated. Offered every semester.","0","0","0","0","0","","Klopchin, Heather J.","{'fsnum': '10044', 'name': 'Klopchin, Heather J.'}","100","30","","","","","Companydance","","180","","True","False","","3","O","20263","Companydance©","Research","2026"
"0000170976","0.5","0000000357","DANCE","Students expand their understanding of modern dance by building on the components of DANCE 111, adding attention to movement qualities, elements of space, dance vocabulary, and of technique with an emphasis on phrasing and sequencing movement. Some sections may also include a focus on performing skills. Open to majors and other students with instructor's permission. May require ticket/transportation fee. Offered each semester. Prerequisites: DANCE 111 and permission of instructor.","0","0","0","0","0","ACB;ALS-A;PHA;SPM","Johnson, Brianna R.","{'fsnum': '21558', 'name': 'Johnson, Brianna R.'}","200","5","","","","","Modern Dance II","Permission of instructor required.","210","{'day': 'Mo', 'end': '15:30', 'location': 'CAD Studio 1', 'start': '14:00'};{'day': 'We', 'end': '15:30', 'location': 'CAD Studio 1', 'start': '14:00'}","False","Prerequisites: DANCE 111 and permission of instructor.","","3","O","20263","","Research","2026"
"0000170975","0.25","0000000358","DANCE","Students expand their understanding of modern dance by building on the components of DANCE 111, adding attention to movement qualities, elements of space, dance vocabulary, and of technique with an emphasis on phrasing and sequencing movement. Some sections may also include a focus on performing skills. Open to majors and other students with instructor's permission. May require ticket/transportation fee. May be repeated. Offered each semester. Prerequisites: DANCE 111 and permission of instructor.","0","0","0","0","0","ACB;ALS-A;PHA;SPM","Johnson, Brianna R.","{'fsnum': '21558', 'name': 'Johnson, Brianna R.'}","200","20","","","","","Modern Dance II","Permission of instructor required.","211","{'day': 'Mo', 'end': '15:30', 'location': 'CAD Studio 1', 'start': '14:00'};{'day': 'We', 'end': '15:30', 'location': 'CAD Studio 1', 'start': '14:00'}","False","Prerequisites: DANCE 111 and permission of instructor.","","3","O","20263","","Research","2026"
"0000170440","0.5","0000000359","DANCE","This course offers an expansion of ballet vocabulary and technique with an emphasis on movement quality, clarity, and efficiency. Outside work includes practicing, reading, writing, and concert attendance. Open to majors and other students with instructor's permission. Offered each semester. Prerequisite: two terms of DANCE 121 or DANCE 130 or DANCE 131 or permission of the instructor.","0","0","0","0","0","ACB;ALS-A;PHA;SPM","Fellner, Stephanie","{'fsnum': '9002901', 'name': 'Fellner, Stephanie'}","200","1","","","","","Ballet II","","220","{'day': 'Tu', 'end': '09:25', 'location': 'CAD Studio 2', 'start': '08:00'};{'day': 'Th', 'end': '09:20', 'location': 'CAD Studio 2', 'start': '08:00'}","False","two terms of DANCE 121 or DANCE 130 or DANCE 131 or permission of the instructor.","","3","O","20263","","Research","2026"
"0000170441","0.25","0000000360","DANCE","This course offers an expansion of ballet vocabulary and technique with an emphasis on movement quality, clarity, and efficiency. Outside work includes practicing, reading, writing, and concert attendance. Open to majors and other students with instructor's permission. May be repeated. Offered each semester. Prerequisite: two terms of DANCE 121 or DANCE 130 or DANCE 131 or permission of the instructor.","0","0","0","0","0","ACB;ALS-A;PHA;SPM","Fellner, Stephanie","{'fsnum': '9002901', 'name': 'Fellner, Stephanie'}","200","20","","","","","Ballet II","","221","{'day': 'Tu', 'end': '09:25', 'location': 'CAD Studio 2', 'start': '08:00'};{'day': 'Th', 'end': '09:20', 'location': 'CAD Studio 2', 'start': '08:00'}","False","two terms of DANCE 121 or DANCE 130 or DANCE 131 or permission of the instructor.","","3","O","20263","","Research","2026"
