"clbid","credits","crsid","department","enrolled","firstyear","instructors","junior","learningmode","level","max","name","number","offerings","pn","prerequisites","section","semester","senior","sophomore","status","term","type","year"
"0000002686","1.0","0000000522","GERM","2","","Karl Fink","","S","200","999","Academic Internship","294","","True","False","","2","","","O","20012","Research","2001"
"0000002687","1.0","0000000523","GERM","1","","Lavern Rippley","","S","200","999","IS/Tirol Past & Pres","298","","False","False","","2","","","O","20012","Research","2001"
"0000002688","1.0","0000000529","GERM","1","","Lavern Rippley","","S","300","999","Academic Internship","394","","True","False","","2","","","O","20012","Research","2001"
"0000002689","1.0","0000000530","GERM","1","","Lavern Rippley","","S","300","999","IR/German Novelle","398","","False","False","","2","","","O","20012","Research","2001"
"0000002690","1.0","0000000532","GCON","25","","Anne Groton","","S","100","999","Romans & Christians","115","{'day': 'Mo', 'end': '12:40', 'location': 'H 515', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'H 515', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'H 515', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'H 515', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'H 515', 'start': '10:40'}","False","False","A","2","","","C","20012","Research","2001"
"0000002691","1.0","0000000532","GCON","25","","Jonathan Hill","","S","100","999","Romans & Christians","115","{'day': 'Mo', 'end': '12:40', 'location': 'L 420', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'L 420', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'L 420', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'L 420', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'L 420', 'start': '10:40'}","False","False","B","2","","","C","20012","Research","2001"
"0000002692","1.0","0000000532","GCON","24","","Edward Langerak","","S","100","999","Romans & Christians","115","{'day': 'Mo', 'end': '12:40', 'location': 'H 516', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'H 516', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'H 516', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'H 516', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'H 516', 'start': '10:40'}","False","False","C","2","","","C","20012","Research","2001"
"0000002693","1.0","0000001770","HIST","29","","Richard A. Olson","","S","100","25","Myth/Hist Ancnt World","102","{'day': 'Mo', 'end': '15:00', 'location': 'M 31', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'M 31', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'M 31', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'M 31', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'M 31', 'start': '13:00'}","False","False","","2","","","C","20012","Research","2001"
"0000002694","1.0","0000001787","HIST","27","","Jamie Monson","","S","100","25","Life Hist/African Wmn","128","{'day': 'Mo', 'end': '10:00', 'location': 'M 30', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'M 30', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'M 30', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'M 30', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'M 30', 'start': '09:00'};{'day': 'Mo', 'end': '11:40', 'location': 'M 30', 'start': '10:40'};{'day': 'Tu', 'end': '11:40', 'location': 'M 30', 'start': '10:40'};{'day': 'We', 'end': '11:40', 'location': 'M 30', 'start': '10:40'};{'day': 'Th', 'end': '11:40', 'location': 'M 30', 'start': '10:40'};{'day': 'Fr', 'end': '11:40', 'location': 'M 30', 'start': '10:40'}","False","False","","2","","","C","20012","Research","2001"
"0000002695","1.0","0000001790","HIST","22","","Steven C. Hahn","","S","100","25","Race,Culture Early Am","131","{'day': 'Mo', 'end': '12:40', 'location': 'L 577', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'L 577', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'L 577', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'L 577', 'start': '10:40'};{'day': 'Fr', 'end': '12:40', 'location': 'L 577', 'start': '10:40'}","False","False","","2","","","C","20012","Research","2001"
"0000002696","1.0","0000001809","HIST","55","28/30","Odd S. Lovoll","","S","100","45","Norwegian/Amer Exper","155","{'day': 'Mo', 'end': '12:40', 'location': 'H 501', 'start': '10:40'};{'day': 'Tu', 'end': '12:40', 'location': 'H 501', 'start': '10:40'};{'day': 'We', 'end': '12:40', 'location': 'H 501', 'start': '10:40'};{'day': 'Th', 'end': '12:40', 'location': 'H 501', 'start': '10:40'}","False","False","","2","","","C","20012","Research","2001"
"0000002697","1.0","0000001836","HIST","22","","Robert Nichols","","S","200","40","Russian History/Lit","250","{'day': 'Mo', 'end': '10:00', 'location': 'M 31', 'start': '09:00'};{'day': 'Tu', 'end': '10:00', 'location': 'M 31', 'start': '09:00'};{'day': 'We', 'end': '10:00', 'location': 'M 31', 'start': '09:00'};{'day': 'Th', 'end': '10:00', 'location': 'M 31', 'start': '09:00'};{'day': 'Fr', 'end': '10:00', 'location': 'M 31', 'start': '09:00'};{'day': 'Mo', 'end': '11:40', 'location': 'M 31', 'start': '10:40'};{'day': 'Tu', 'end': '11:40', 'location': 'M 31', 'start': '10:40'};{'day': 'We', 'end': '11:40', 'location': 'M 31', 'start': '10:40'};{'day': 'Th', 'end': '11:40', 'location': 'M 31', 'start': '10:40'};{'day': 'Fr', 'end': '11:40', 'location': 'M 31', 'start': '10:40'}","False","False","","2","","","C","20012","Topic","2001"
"0000002698","1.0","0000001844","HIST","29","","Stephen Blake","","S","200","35","British India","255","{'day': 'Mo', 'end': '15:00', 'location': 'H 307', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'H 307', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'H 307', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'H 307', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'H 307', 'start': '13:00'}","False","False","","2","","","C","20012","Research","2001"
"0000002699","1.0","0000000607","HIST","23","","Jeane DeLaney","","S","200","999","Revolutionary Cuba","257","","False","False","","2","","","C","20012","Research","2001"
"0000002700","0.0","0000000607","HIST","6","","Jeane DeLaney","","S","200","999","FLC-Spanish","257","","False","False","L","2","","","C","20012","Research","2001"
"0000002701","1.0","0000000625","HIST","1","","Richard A. Olson","","S","200","999","IS/Education Dev't","298","","False","False","","2","","","O","20012","Research","2001"
"0000002702","1.0","0000000625","HIST","1","","Richard A. Olson","","S","200","999","IS/Early Middle East","298","","False","False","A","2","","","O","20012","Research","2001"
"0000002703","1.0","0000000642","HIST","1","","Richard A. Olson","","S","300","999","IR/Ancient Marriage","398","","False","False","","2","","","O","20012","Research","2001"
"0000002704","1.0","0000000642","HIST","1","","Richard A. Olson","","S","300","999","IR/Greek Warfare","398","","False","False","A","2","","","O","20012","Research","2001"
"0000002705","1.0","0000000644","HSPST","1","","Christopher L. Chiappari","","S","200","999","IS/Maya of Guatemala","298","","False","False","","2","","","O","20012","Research","2001"
"0000002706","1.0","0000000647","HSPST","1","","David Schodt","","S","300","999","IR/Soc Chng Latin Am","398","","False","False","","2","","","O","20012","Research","2001"
"0000002707","1.0","0000000652","FAMST","25","","C. George Holt","","S","200","25","Aboriginal Cult/Austr","263","","False","False","","2","","","C","20012","Research","2001"
"0000002708","1.0","0000000653","FAMST","3","","C. George Holt","","S","200","999","Academic Internship","294","","True","False","","2","","","O","20012","Research","2001"
"0000002709","1.0","0000000673","IS","24","4/5","Charles E. Umbanhowar Sr","","S","200","20","Top: Politics & Scienc","202","{'day': 'Mo', 'end': '15:00', 'location': 'M 1', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'M 1', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'M 1', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'M 1', 'start': '13:00'}","False","False","","2","","","C","20012","Topic","2001"
"0000002710","1.0","0000001918","ID","15","","John Walters","","S","200","16","Computers in Health","251","{'day': 'Mo', 'end': '12:30', 'location': 'SC 18', 'start': '10:40'};{'day': 'Tu', 'end': '12:30', 'location': 'SC 18', 'start': '10:40'};{'day': 'We', 'end': '12:30', 'location': 'SC 18', 'start': '10:40'};{'day': 'Th', 'end': '12:30', 'location': 'SC 18', 'start': '10:40'};{'day': 'Fr', 'end': '12:30', 'location': 'SC 18', 'start': '10:40'};{'day': 'Mo', 'end': '15:30', 'location': 'SC 18', 'start': '13:30'};{'day': 'Tu', 'end': '15:30', 'location': 'SC 18', 'start': '13:30'};{'day': 'We', 'end': '15:30', 'location': 'SC 18', 'start': '13:30'};{'day': 'Th', 'end': '15:30', 'location': 'SC 18', 'start': '13:30'};{'day': 'Fr', 'end': '15:30', 'location': 'SC 18', 'start': '13:30'}","False","False","","2","","","C","20012","Research","2001"
"0000002711","1.0","0000000704","ID","12","","Theodore Johnson;Wesley Pearson","","S","200","999","Hospital Health Care","255","","True","False","","2","","","C","20012","Research","2001"
"0000002712","1.0","0000000705","ID","22","","Karen E. Marsalek","","S","200","999","Theater in London","258","","False","False","","2","","","C","20012","Research","2001"
"0000002713","1.0","0000001923","ID","5","","Rosemary A. Pfarr-Baker","","S","200","999","Dimens Multicult/ACM","260","","False","False","","2","","","C","20012","Research","2001"
"0000002714","1.0","0000001926","ID","0","","Kristina MacPherson","","S","200","999","Dev & Comm /HECUA","263","","False","False","","2","","","C","20012","Research","2001"
"0000002715","1.0","0000000735","MATH","10","","Martha Wallace","","S","200","35","Principles of Math","210","{'day': 'Mo', 'end': '10:00', 'location': 'SC 188', 'start': '08:00'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 188', 'start': '08:00'};{'day': 'We', 'end': '10:00', 'location': 'SC 188', 'start': '08:00'};{'day': 'Th', 'end': '10:00', 'location': 'SC 188', 'start': '08:00'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 188', 'start': '08:00'};{'day': 'Mo', 'end': '12:00', 'location': 'SC 188', 'start': '10:40'};{'day': 'Tu', 'end': '12:00', 'location': 'SC 188', 'start': '10:40'};{'day': 'We', 'end': '12:00', 'location': 'SC 188', 'start': '10:40'};{'day': 'Th', 'end': '12:00', 'location': 'SC 188', 'start': '10:40'};{'day': 'Fr', 'end': '12:00', 'location': 'SC 188', 'start': '10:40'};{'day': 'Mo', 'end': '15:00', 'location': 'SC 188', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'SC 188', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'SC 188', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'SC 188', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'SC 188', 'start': '13:00'}","False","False","","2","","","C","20012","Research","2001"
"0000002716","1.0","0000000742","MATH","13","","Clifton Corzatt","","S","200","30","Struct of Higher Math","234","","False","False","","2","","","C","20012","Research","2001"
"0000002717","1.0","0000000744","MATH","11","","Kay E. Smith","","S","200","25","Number Theory","238","{'day': 'Mo', 'end': '11:45', 'location': 'SC 182', 'start': '10:45'};{'day': 'Tu', 'end': '11:45', 'location': 'SC 182', 'start': '10:45'};{'day': 'We', 'end': '11:45', 'location': 'SC 182', 'start': '10:45'};{'day': 'Th', 'end': '11:45', 'location': 'SC 182', 'start': '10:45'};{'day': 'Fr', 'end': '11:45', 'location': 'SC 182', 'start': '10:45'};{'day': 'Mo', 'end': '14:15', 'location': 'SC 182', 'start': '12:45'};{'day': 'Tu', 'end': '14:15', 'location': 'SC 182', 'start': '12:45'};{'day': 'We', 'end': '14:15', 'location': 'SC 182', 'start': '12:45'};{'day': 'Th', 'end': '14:15', 'location': 'SC 182', 'start': '12:45'};{'day': 'Fr', 'end': '14:15', 'location': 'SC 182', 'start': '12:45'}","False","False","","2","","","O","20012","Research","2001"
"0000002718","1.0","0000001951","MATH","14","","Steven McKelvey","","S","200","999","Math Modeling/Biosph","290","","False","False","","2","","","C","20012","Research","2001"
"0000002719","1.0","0000000758","MATH","22","","Judith Cederberg","","S","300","20","Geometry","356","{'day': 'Mo', 'end': '10:00', 'location': 'SC 184', 'start': '08:30'};{'day': 'Tu', 'end': '10:00', 'location': 'SC 184', 'start': '08:30'};{'day': 'We', 'end': '10:00', 'location': 'SC 184', 'start': '08:30'};{'day': 'Th', 'end': '10:00', 'location': 'SC 184', 'start': '08:30'};{'day': 'Fr', 'end': '10:00', 'location': 'SC 184', 'start': '08:30'};{'day': 'Mo', 'end': '12:00', 'location': 'SC 184', 'start': '10:30'};{'day': 'Tu', 'end': '12:00', 'location': 'SC 184', 'start': '10:30'};{'day': 'We', 'end': '12:00', 'location': 'SC 184', 'start': '10:30'};{'day': 'Th', 'end': '12:00', 'location': 'SC 184', 'start': '10:30'};{'day': 'Fr', 'end': '12:00', 'location': 'SC 184', 'start': '10:30'};{'day': 'Mo', 'end': '15:00', 'location': 'SC 184', 'start': '13:00'};{'day': 'Tu', 'end': '15:00', 'location': 'SC 184', 'start': '13:00'};{'day': 'We', 'end': '15:00', 'location': 'SC 184', 'start': '13:00'};{'day': 'Th', 'end': '15:00', 'location': 'SC 184', 'start': '13:00'};{'day': 'Fr', 'end': '15:00', 'location': 'SC 184', 'start': '13:00'}","False","False","","2","","","C","20012","Research","2001"
